PRODUCTINVENTORYKEY,PRODUCTID,PRODUCTKEY,LOCATIONID,LOCATIONNAME,COSTRATE,AVAILABILITY,LOCATIONMODIFIEDDATE,SHELF,BIN,QUANTITY,PROHISMODIFIEDDATE,ISCURRENT,STARTDATE,ENDDATE,HASHDIFF
1464,942,408,10,Frame Forming,22.5,96.0,2008-04-30,N/A,0,120,2013-04-30,True,2006-06-23,9999-12-31 00:00:00,75e454de2a4ac7d43cb17f531791d70c741d9d8f7907c43968c300379249fe6a
1465,942,408,20,Frame Welding,25.0,108.0,2008-04-30,N/A,0,160,2013-04-30,True,2006-06-23,9999-12-31 00:00:00,b823acbb1ac12c1308d0ab6eb6b23cc187c223c0d77aedabcc82c6dbf74c6521
1466,942,408,30,Debur and Polish,14.5,120.0,2008-04-30,N/A,0,147,2013-04-30,True,2006-06-23,9999-12-31 00:00:00,be1e7b93c704e9ff4bdca27775d30945c113287893fbc60392fa2a8fcb1e64d7
1467,942,408,45,Specialized Paint,18.0,80.0,2008-04-30,N/A,0,105,2013-04-30,True,2006-06-23,9999-12-31 00:00:00,c95b333fcfa2f82b22100b771db52dcb0f09fc8430b93b9884364580687f2271
1468,942,408,50,Subassembly,12.25,120.0,2008-04-30,N/A,0,158,2013-04-30,True,2006-06-23,9999-12-31 00:00:00,2b4620af88f23205d55f48e884aa488ff22027a77685cb91cf32e2376cf2df3d
1469,942,408,60,Final Assembly,12.25,120.0,2008-04-30,N/A,0,136,2013-04-30,True,2006-06-23,9999-12-31 00:00:00,6857f8ff0dcc219e953807d7e865435aed4aedfee4c7fa96f788d984ccddd4ac
1470,943,424,10,Frame Forming,22.5,96.0,2008-04-30,N/A,0,102,2013-04-30,True,2006-06-23,9999-12-31 00:00:00,9c8b9b0c549b13a32577993fce9383c0accabce8a9ed2496424d785b955e2454
1471,943,424,20,Frame Welding,25.0,108.0,2008-04-30,N/A,0,142,2013-04-30,True,2006-06-23,9999-12-31 00:00:00,6e587cca432f24f3753d693eb35aa732901e6461a09962c3ce5b1ce68575cbe6
1472,943,424,30,Debur and Polish,14.5,120.0,2008-04-30,N/A,0,129,2013-04-30,True,2006-06-23,9999-12-31 00:00:00,68f34c2544247c82fbaf4edbe518d605efeeaff016e25dd73e66c705f4dad28e
1473,943,424,40,Paint,15.75,120.0,2008-04-30,N/A,0,88,2013-04-30,True,2006-06-23,9999-12-31 00:00:00,e690b89fdbc6264495fda1811ba9d3cfda96d4601cc0aa3101dcd7f97c467cfa
1474,943,424,50,Subassembly,12.25,120.0,2008-04-30,N/A,0,140,2013-04-30,True,2006-06-23,9999-12-31 00:00:00,83710f455e76dbcbf265d77168334d58025c2e7c142620c8ae92b7c05930a0f1
1475,943,424,60,Final Assembly,12.25,120.0,2008-04-30,N/A,0,118,2013-04-30,True,2006-06-23,9999-12-31 00:00:00,2d5fb5d30bcff612b9c6ab6326190dcefad31aae09ed43e38a1d41730f582a83
1476,944,419,10,Frame Forming,22.5,96.0,2008-04-30,N/A,0,112,2013-04-30,True,2006-06-23,9999-12-31 00:00:00,7e9708b4b6870f0bd7dbad785c4a76899e136401d6412e16e77215e35f20200d
1477,944,419,20,Frame Welding,25.0,108.0,2008-04-30,N/A,0,96,2013-04-30,True,2006-06-23,9999-12-31 00:00:00,3a499ce2886e6f8950b2ae83940c4cdd97c90cfd80836cc0df7775d0b77b1cfb
1478,944,419,30,Debur and Polish,14.5,120.0,2008-04-30,N/A,0,123,2013-04-30,True,2006-06-23,9999-12-31 00:00:00,ab30e00b0ace49f85a43bef3361b8ccdb44f4f402e0b0c5b02f7dbbe64597138
1479,944,419,45,Specialized Paint,18.0,80.0,2008-04-30,N/A,0,136,2013-04-30,True,2006-06-23,9999-12-31 00:00:00,85bc76bd67bb1b7277c5114accff63c16d3edab7ed810af6dbcc44974e5bdd9f
1480,944,419,50,Subassembly,12.25,120.0,2008-04-30,N/A,0,81,2013-04-30,True,2006-06-23,9999-12-31 00:00:00,4887be1a60e22051568b2fa336999d6c0265a80920bf4814dc172c1dbf6622bf
1481,944,419,60,Final Assembly,12.25,120.0,2008-04-30,N/A,0,134,2013-04-30,True,2006-06-23,9999-12-31 00:00:00,ec3f4d59d15de134a9709a78a980de96b56670b28e9df5bf6724d0286499d045
1482,945,48,5,Metal Storage,0.0,0.0,2008-04-30,J,4,347,2013-04-30,True,2006-06-23,9999-12-31 00:00:00,e8122c546b8237d7a78196567b53c57cf030463b65ab0df42a326026a22cc426
1483,945,48,10,Frame Forming,22.5,96.0,2008-04-30,C,5,236,2013-04-30,True,2006-06-23,9999-12-31 00:00:00,71ebabe4a7f752ca68cdd27207ea4cde62db0d4fcfa22c9f585071f567e14e9d
1484,945,48,50,Subassembly,12.25,120.0,2008-04-30,A,4,270,2013-04-30,True,2006-06-23,9999-12-31 00:00:00,22b890b3f2c4e00b13f4f8c5b02bd3b638d0d1e0447a9b39b198fa9802a978df
1485,946,453,10,Frame Forming,22.5,96.0,2008-04-30,E,10,248,2013-04-30,True,2006-06-23,9999-12-31 00:00:00,dc1db31d8856135f83026f4bbc027f9f457bfe3598a8ec567787e3b2433ee688
1486,946,453,20,Frame Welding,25.0,108.0,2008-04-30,S,7,257,2013-04-30,True,2006-06-23,9999-12-31 00:00:00,46ea407a0bc1b0981c56ae4e3071fc04edf4e76e2843ddd396ac85f925d7cf9e
1487,946,453,50,Subassembly,12.25,120.0,2008-04-30,F,9,297,2013-04-30,True,2006-06-23,9999-12-31 00:00:00,b402265dc2736eda4ff38c2721bf62d4b15d34afd85c0927e89dae17ae68f4b6
1488,947,450,10,Frame Forming,22.5,96.0,2008-04-30,E,11,244,2013-04-30,True,2006-06-23,9999-12-31 00:00:00,2ec09b47b12401f186de675d12ee7694f41bc6f70b3c13d937a5718d0890f623
1489,947,450,20,Frame Welding,25.0,108.0,2008-04-30,S,8,254,2013-04-30,True,2006-06-23,9999-12-31 00:00:00,e44f02f94461d24f5623fd8b54ea33daa5193d182ab49f802b1b8ff3a613c0b9
1490,947,450,50,Subassembly,12.25,120.0,2008-04-30,F,10,294,2013-04-30,True,2006-06-23,9999-12-31 00:00:00,cae2b2e1567f93627e2ee8ec893a270c5853ba50dcc9d51ed98579dd1b8596b4
1491,948,447,5,Metal Storage,0.0,0.0,2008-04-30,J,1,347,2014-08-12,True,2006-06-23,9999-12-31 00:00:00,a32124189807ee891b4e3a6934f36c5e8fe30eaaff6120624a00afc3651cb9a7
1492,948,447,50,Subassembly,12.25,120.0,2008-04-30,A,1,420,2014-08-12,True,2006-06-23,9999-12-31 00:00:00,db23388e9127c577db3ed28abc58a78f753e69d01fb98daaa9ecc8c0351712fd
1493,949,307,1,Tool Crib,0.0,0.0,2008-04-30,E,1,265,2013-04-30,True,2006-06-23,9999-12-31 00:00:00,1bec6d78deb0ec4de26ca9939c7dec9b9cf1947a9793a17a4939b6c0f9ef2e70
1494,949,307,5,Metal Storage,0.0,0.0,2008-04-30,A,14,336,2013-04-30,True,2006-06-23,9999-12-31 00:00:00,a714d6844972adc6210f9eee91b6f86dff08bd2543e1262b6e612a0e4e185e85
1495,949,307,50,Subassembly,12.25,120.0,2008-04-30,A,30,284,2013-04-30,True,2006-06-23,9999-12-31 00:00:00,439cb5ca144133a9cbcbe8c626b7bc4dccdec816a8bb1f5d864f7bd7a96d29d5
1496,950,306,1,Tool Crib,0.0,0.0,2008-04-30,E,2,272,2013-04-30,True,2006-06-23,9999-12-31 00:00:00,f41eed13e6bd0805246a65285d44a53e823afcf54454f02a0eaf548425f08e51
1497,950,306,5,Metal Storage,0.0,0.0,2008-04-30,A,15,342,2013-04-30,True,2006-06-23,9999-12-31 00:00:00,23dab0329ffb4f9645ff2d826ae72a0ef659d4d0a7a768398cbfbbe99d995152
1498,950,306,50,Subassembly,12.25,120.0,2008-04-30,A,31,291,2013-04-30,True,2006-06-23,9999-12-31 00:00:00,d0897cf3e8b1dd802b88c01eea50f364faff5760c08c26cacc65ad4906e834ad
1499,951,305,1,Tool Crib,0.0,0.0,2008-04-30,E,3,278,2013-04-30,True,2006-06-23,9999-12-31 00:00:00,8ab11b8b586689ae596add4fdd54d949bd519c8237a919a5d20cd2797a6d28bd
1500,951,305,5,Metal Storage,0.0,0.0,2008-04-30,A,16,348,2013-04-30,True,2006-06-23,9999-12-31 00:00:00,e7fc8644e4b926d30e472767e612da7f65b3535b2fad2d44fdaac86abf1627a0
1501,951,305,50,Subassembly,12.25,120.0,2008-04-30,A,32,297,2013-04-30,True,2006-06-23,9999-12-31 00:00:00,be33096d69da0851532164c7fa2d3f77a1044e72261587ad3bb65887fa6df5b7
1502,952,493,1,Tool Crib,0.0,0.0,2008-04-30,C,5,236,2014-08-08,True,2006-06-23,9999-12-31 00:00:00,d7902bed80ede61b7e05937d5d1a891947461be5f9a1bf0dac6332117e4bf8b6
1503,952,493,5,Metal Storage,0.0,0.0,2008-04-30,A,5,192,2014-08-08,True,2006-06-23,9999-12-31 00:00:00,4dbd28f97ea9e0c3d624cc4f35643a21658444347ef74512654033b78ae16663
1504,952,493,50,Subassembly,12.25,120.0,2008-04-30,A,25,161,2014-08-08,True,2006-06-23,9999-12-31 00:00:00,501dcbce73f49dc3bf4ebad1fad749c59a421d9553fe1d69524f98f77c325c36
1505,953,514,7,Finished Goods Storage,0.0,0.0,2008-04-30,N/A,0,116,2013-04-30,True,2006-06-23,9999-12-31 00:00:00,16144fe0767f07b0ca4d8c9b7687ac3ad7d65a229ea468d08dc8b4b20f10e60e
1506,953,514,60,Final Assembly,12.25,120.0,2008-04-30,N/A,0,49,2013-04-30,True,2006-06-23,9999-12-31 00:00:00,35ffe6708f2b311c5756ecd453325760a87d0d34d2e9db236d5c4a41648d62e6
1507,954,506,7,Finished Goods Storage,0.0,0.0,2008-04-30,N/A,0,65,2013-04-30,True,2006-06-23,9999-12-31 00:00:00,46e62178a0bd4ad73bc2967c742629385cc9019f386e116064f97e4f5bce62be
1508,954,506,60,Final Assembly,12.25,120.0,2008-04-30,N/A,0,83,2013-04-30,True,2006-06-23,9999-12-31 00:00:00,f15e9e6a221456aaa9f854db462dd0513458e7e9f1d3c7bf1abe42d8fe67eed6
1509,955,507,7,Finished Goods Storage,0.0,0.0,2008-04-30,N/A,0,75,2013-04-30,True,2006-06-23,9999-12-31 00:00:00,a30942c506a333149d1d3c84a0f6c667ce5761bf376e01c31f7ef692a3ec833c
1510,955,507,60,Final Assembly,12.25,120.0,2008-04-30,N/A,0,62,2013-04-30,True,2006-06-23,9999-12-31 00:00:00,fd13223dd109d525c97fedd2554863ed74f97341d17e868221df12e0c46f2764
1511,956,508,7,Finished Goods Storage,0.0,0.0,2008-04-30,N/A,0,35,2013-04-30,True,2006-06-23,9999-12-31 00:00:00,f59a6172f233e3999222c017106eaa23a42097e9651ebf4be77ff4be121543d9
1512,956,508,60,Final Assembly,12.25,120.0,2008-04-30,N/A,0,40,2013-04-30,True,2006-06-23,9999-12-31 00:00:00,f2a5267bebf423bd6721d2ced47d671fb0329dde6dc5c6ae2d574e5264ce47b3
1513,957,509,7,Finished Goods Storage,0.0,0.0,2008-04-30,N/A,0,51,2013-04-30,True,2006-06-23,9999-12-31 00:00:00,f0e9ecf652e577677ddc3c06ad2d6d24b9db1ab09aebea49c9bed5bc75a4887a
1514,957,509,60,Final Assembly,12.25,120.0,2008-04-30,N/A,0,100,2013-04-30,True,2006-06-23,9999-12-31 00:00:00,764f178519e73bfc7948240a4ad50d1654fd43583b3cd3069952327d0be7062f
1515,958,527,7,Finished Goods Storage,0.0,0.0,2008-04-30,N/A,0,128,2013-04-30,True,2006-06-23,9999-12-31 00:00:00,788ce834256325405780bc20471887b6f02492fcf14c1a155a92ff770e89f7a2
1516,958,527,60,Final Assembly,12.25,120.0,2008-04-30,N/A,0,35,2013-04-30,True,2006-06-23,9999-12-31 00:00:00,9dafa7c1d668752449ceb821f134a0b3b5404d78a0eb2517b5662f044010cc16
1517,959,526,7,Finished Goods Storage,0.0,0.0,2008-04-30,N/A,0,83,2013-04-30,True,2006-06-23,9999-12-31 00:00:00,f7dcf4f2556ef6a7b9aa59a408649e4ebe7620d942a367c20318882f70babf12
1518,959,526,60,Final Assembly,12.25,120.0,2008-04-30,N/A,0,121,2013-04-30,True,2006-06-23,9999-12-31 00:00:00,d6673ada4b34714e20d00a26fa1baa9b9fb217e92c574761346888a9c33b49f2
1519,960,525,7,Finished Goods Storage,0.0,0.0,2008-04-30,N/A,0,54,2013-04-30,True,2006-06-23,9999-12-31 00:00:00,5170bc4a015d444a8603801777b50f0c2718536791d0556c55379553473790c9
1520,960,525,60,Final Assembly,12.25,120.0,2008-04-30,N/A,0,105,2013-04-30,True,2006-06-23,9999-12-31 00:00:00,d454b9863f5bf4f5ed2301ad5990ad97dda32ef72318f06c1fe793b07d972c33
1521,961,524,7,Finished Goods Storage,0.0,0.0,2008-04-30,N/A,0,88,2013-04-30,True,2006-06-23,9999-12-31 00:00:00,799f71e411d972ccb59164e574b867220dfd2ef03896749e6e271684e4ab9974
1522,961,524,60,Final Assembly,12.25,120.0,2008-04-30,N/A,0,80,2013-04-30,True,2006-06-23,9999-12-31 00:00:00,6d2d049d3bf969c44cbc721ecde15842c2993c8f87a888a3a235bfac5eba3750
1523,962,523,7,Finished Goods Storage,0.0,0.0,2008-04-30,N/A,0,67,2013-04-30,True,2006-06-23,9999-12-31 00:00:00,90c1b4d0eee2bc700b689f1dac688830463e4254402ab651e2c565c613d8fbdc
1524,962,523,60,Final Assembly,12.25,120.0,2008-04-30,N/A,0,107,2013-04-30,True,2006-06-23,9999-12-31 00:00:00,9c0fc79b83ef00a326a7c15141678ff8775100b1614b4a827be04bb5aa3ff9f6
1525,963,522,7,Finished Goods Storage,0.0,0.0,2008-04-30,N/A,0,126,2013-04-30,True,2006-06-23,9999-12-31 00:00:00,255bd4dd014ac56c8c7210cc054ff1fb00409c72704a0df1f218331b8c3b6b2b
1526,963,522,60,Final Assembly,12.25,120.0,2008-04-30,N/A,0,36,2013-04-30,True,2006-06-23,9999-12-31 00:00:00,9dee5cd8aacc0da426e2de249d706a5c6f2b55346c74735f9344a6b4f265f316
1527,964,521,7,Finished Goods Storage,0.0,0.0,2008-04-30,N/A,0,81,2013-04-30,True,2006-06-23,9999-12-31 00:00:00,8640360bd72579ee541a2e4e1f7e6e21e4b00621f959a9caa1baa24740bd6dbd
1528,964,521,60,Final Assembly,12.25,120.0,2008-04-30,N/A,0,116,2013-04-30,True,2006-06-23,9999-12-31 00:00:00,ea98a354ebb56d7cb5d50e0ffdc2b585c32c9a4fbc6edcbe129025b2599a0570
1529,965,520,7,Finished Goods Storage,0.0,0.0,2008-04-30,N/A,0,91,2013-04-30,True,2006-06-23,9999-12-31 00:00:00,47eaf31ffdf122312e372460df90609ef4c631049db2ab44a368dcf133f51e24
1530,965,520,60,Final Assembly,12.25,120.0,2008-04-30,N/A,0,72,2013-04-30,True,2006-06-23,9999-12-31 00:00:00,19dd980d5a2459db30273746c5ec83c6084634e7c76d520231071642c3365d33
1531,966,513,7,Finished Goods Storage,0.0,0.0,2008-04-30,N/A,0,99,2013-04-30,True,2006-06-23,9999-12-31 00:00:00,b8ed67c600cc37aa9d5b512e60f781905f4b5c8791ed47fdc6059b4a349a4dae
1532,966,513,60,Final Assembly,12.25,120.0,2008-04-30,N/A,0,86,2013-04-30,True,2006-06-23,9999-12-31 00:00:00,70ee906325752a6dd8bbf69a03dc7566fdb31e795227a9193c3344c032593d09
1533,967,512,7,Finished Goods Storage,0.0,0.0,2008-04-30,N/A,0,67,2013-04-30,True,2006-06-23,9999-12-31 00:00:00,b219647a0d47ee6e3d3a60c0d2683b6bce285c2d8e1fb15e148382b2eb683f0d
1534,967,512,60,Final Assembly,12.25,120.0,2008-04-30,N/A,0,81,2013-04-30,True,2006-06-23,9999-12-31 00:00:00,b866932e76bfa4d4fa5bee7849903aabcbd0352b4473c217894baa75a6e92bcf
1535,968,511,7,Finished Goods Storage,0.0,0.0,2008-04-30,N/A,0,73,2013-04-30,True,2006-06-23,9999-12-31 00:00:00,ac623a5ea076f9550c70430630eac279ef53b3189e03e4c366410e85f70c46f5
1536,968,511,60,Final Assembly,12.25,120.0,2008-04-30,N/A,0,60,2013-04-30,True,2006-06-23,9999-12-31 00:00:00,024840c27b4040e1c07cbacabe2c402f170e9c0dbbeb777fb67118e29e3ad63d
1537,969,510,7,Finished Goods Storage,0.0,0.0,2008-04-30,N/A,0,30,2013-04-30,True,2006-06-23,9999-12-31 00:00:00,1a49fd693c95594508401e74793875b272a3f651c660644c322c861857ba2d0b
1538,969,510,60,Final Assembly,12.25,120.0,2008-04-30,N/A,0,99,2013-04-30,True,2006-06-23,9999-12-31 00:00:00,7aad08c24f84871be29c2f4ed2fdad5ae50dac10841e5117ed4fe26a0845665e
1539,970,517,7,Finished Goods Storage,0.0,0.0,2008-04-30,N/A,0,73,2013-04-30,True,2006-06-23,9999-12-31 00:00:00,96e8b2d53ca48e81951fad2ec6ede9022ed44e8ce786ac48f8f774db4abfb28e
1540,970,517,60,Final Assembly,12.25,120.0,2008-04-30,N/A,0,60,2013-04-30,True,2006-06-23,9999-12-31 00:00:00,c16033d369ad5a941ad45a2f8b46095ff4f1460dbb68ed8535eb1e48b17f1a32
1541,971,516,7,Finished Goods Storage,0.0,0.0,2008-04-30,N/A,0,104,2013-04-30,True,2006-06-23,9999-12-31 00:00:00,ff6cc9b91881a5f50aba876aa6759a06337c16ca53ab5d962e883bdc5bcde0c6
1542,971,516,60,Final Assembly,12.25,120.0,2008-04-30,N/A,0,123,2013-04-30,True,2006-06-23,9999-12-31 00:00:00,cf13f122196fb965440a97bedcfddef5f50137579a60cc98a633e9a8f16197a5
1543,972,515,7,Finished Goods Storage,0.0,0.0,2008-04-30,N/A,0,30,2013-04-30,True,2006-06-23,9999-12-31 00:00:00,1b5570ded0af1f2795dd8cfd99d2911350f820e268c5c85e87d2bbaef022b040
1544,972,515,60,Final Assembly,12.25,120.0,2008-04-30,N/A,0,99,2013-04-30,True,2006-06-23,9999-12-31 00:00:00,c4da5c802298b5ccecdeda8850f5a39643f4f3c64bdaa5e33446b3e1fa61debd
1545,973,326,7,Finished Goods Storage,0.0,0.0,2008-04-30,N/A,0,99,2013-04-30,True,2006-06-23,9999-12-31 00:00:00,c1c3e96452da223f2ca1fb9ce40600383238abed81e41b8b37295db0db108738
1546,973,326,60,Final Assembly,12.25,120.0,2008-04-30,N/A,0,86,2013-04-30,True,2006-06-23,9999-12-31 00:00:00,2aed6be2fb470802010766e3a0c14592f6ffa95e4f00c746f14ea117e934b0cd
1547,974,327,7,Finished Goods Storage,0.0,0.0,2008-04-30,N/A,0,67,2013-04-30,True,2006-06-23,9999-12-31 00:00:00,21afad59998a2baa6c92218f3700ccc26b1162e718843eb208775af8cb7e3d11
1548,974,327,60,Final Assembly,12.25,120.0,2008-04-30,N/A,0,81,2013-04-30,True,2006-06-23,9999-12-31 00:00:00,359375998b3723dd2c99dc388653950316a1d404939fbf6f76b31eb4b4ec1e47
1549,975,328,7,Finished Goods Storage,0.0,0.0,2008-04-30,N/A,0,73,2013-04-30,True,2006-06-23,9999-12-31 00:00:00,dcf0729bdb04fe3064a1beb619f5c6b865d9c3be6d48e06ec33c4b7f6621b78e
1550,975,328,60,Final Assembly,12.25,120.0,2008-04-30,N/A,0,60,2013-04-30,True,2006-06-23,9999-12-31 00:00:00,178f80abf6be9772c2c1a7af2391e508ea56a50d157156bde01ac874bb63fe1e
1551,976,329,7,Finished Goods Storage,0.0,0.0,2008-04-30,N/A,0,104,2013-04-30,True,2006-06-23,9999-12-31 00:00:00,9dc0cc610bdc4cc4c248881c5710fa3b4e0e22dd59e2b1bc4facd47a163a6691
1552,976,329,60,Final Assembly,12.25,120.0,2008-04-30,N/A,0,123,2013-04-30,True,2006-06-23,9999-12-31 00:00:00,ace8fe67792f46dbc0c2405d584af28e11340b8f2717c72c1699dae61aef5066
1553,977,352,7,Finished Goods Storage,0.0,0.0,2008-04-30,N/A,0,88,2013-04-30,True,2006-06-23,9999-12-31 00:00:00,55b8aefb9fe91b396d53beefda67fe3ed6a0da588d17b7165f3a22694ec1a9ea
1554,977,352,60,Final Assembly,12.25,120.0,2008-04-30,N/A,0,65,2013-04-30,True,2006-06-23,9999-12-31 00:00:00,7c8c080241d6989b401574abc878684c160b2660c38c46fad34c62c19e5c9ccd
1555,978,519,7,Finished Goods Storage,0.0,0.0,2008-04-30,N/A,0,91,2013-04-30,True,2006-06-23,9999-12-31 00:00:00,9d7c2c213e6522958e5eab79ef8d943f589289b5c838797a7883459ddf051b16
1556,978,519,60,Final Assembly,12.25,120.0,2008-04-30,N/A,0,72,2013-04-30,True,2006-06-23,9999-12-31 00:00:00,15539307444c816488db0e7c4df7febc4dc1f47ca23fdbbb865e04e41d442950
1557,979,518,7,Finished Goods Storage,0.0,0.0,2008-04-30,N/A,0,86,2013-04-30,True,2006-06-23,9999-12-31 00:00:00,8364d0c1a3fecade691551fe88f595becd40170c947b43de0711cbfbaf6f29c9
1558,979,518,60,Final Assembly,12.25,120.0,2008-04-30,N/A,0,78,2013-04-30,True,2006-06-23,9999-12-31 00:00:00,18e73922ae07f68cf29c3c5d3ab7413af26f3f325a1aa659e177c9c54a56fbd4
1559,980,29,7,Finished Goods Storage,0.0,0.0,2008-04-30,N/A,0,51,2013-04-30,True,2006-06-23,9999-12-31 00:00:00,71de25ad0c0fc2d1f6297199f5f202def78597642e2e8e646d30961354f7196f
1560,980,29,60,Final Assembly,12.25,120.0,2008-04-30,N/A,0,99,2013-04-30,True,2006-06-23,9999-12-31 00:00:00,947e19714a609132609d0f0afffe136a5cc09d6a085d8e3d9e3ee12853a3f276
1561,981,30,7,Finished Goods Storage,0.0,0.0,2008-04-30,N/A,0,86,2013-04-30,True,2006-06-23,9999-12-31 00:00:00,f92eed14d478ffd84a9db7407fc165883ff200e577e0f75e7119963f6f386d3e
1562,981,30,60,Final Assembly,12.25,120.0,2008-04-30,N/A,0,67,2013-04-30,True,2006-06-23,9999-12-31 00:00:00,9f539618e1594c478f04eb7785c24b774e6967c53a23cca290c54829581d41ec
1563,982,31,7,Finished Goods Storage,0.0,0.0,2008-04-30,N/A,0,81,2013-04-30,True,2006-06-23,9999-12-31 00:00:00,9bdcefeb9b229bafa1aca37338102ce94d51a9687d0ca1be33ea7a12370e63b8
1564,982,31,60,Final Assembly,12.25,120.0,2008-04-30,N/A,0,73,2013-04-30,True,2006-06-23,9999-12-31 00:00:00,3b2c53d0226c89d2541944b52cefc1079c68522168ca16bfec2832f8bc71787e
1565,983,32,7,Finished Goods Storage,0.0,0.0,2008-04-30,N/A,0,60,2013-04-30,True,2006-06-23,9999-12-31 00:00:00,3ffe08487b6eb61a28595bb1c904e1822dd97e58431fed083ea1532379c2a968
1566,983,32,60,Final Assembly,12.25,120.0,2008-04-30,N/A,0,104,2013-04-30,True,2006-06-23,9999-12-31 00:00:00,7fd2c9ff33bdd5854bb9d630ba6fd85ec972f3a8dd04399a50befc54433c9bdf
1567,984,33,7,Finished Goods Storage,0.0,0.0,2008-04-30,N/A,0,81,2013-04-30,True,2006-06-23,9999-12-31 00:00:00,936c267de36110cb233876d773faadc20f03cea3bfcdc5097a5f5e735cd01700
1568,984,33,60,Final Assembly,12.25,120.0,2008-04-30,N/A,0,73,2013-04-30,True,2006-06-23,9999-12-31 00:00:00,db854a68a440ddc8df2fe880b78f3a0b8084c8b0a7294e35c057d7af7d8c4d06
1569,985,34,7,Finished Goods Storage,0.0,0.0,2008-04-30,N/A,0,60,2013-04-30,True,2006-06-23,9999-12-31 00:00:00,092a0110ad31c1b8e74382e8adb1abacb7912f2985ce01ac1a4d8cc223942870
1570,985,34,60,Final Assembly,12.25,120.0,2008-04-30,N/A,0,104,2013-04-30,True,2006-06-23,9999-12-31 00:00:00,8bfc04e957ab0dc0052f8a3ea51a230bc339ee9bbd5c5f25dc3e6a60a0423bfd
1571,986,35,7,Finished Goods Storage,0.0,0.0,2008-04-30,N/A,0,123,2013-04-30,True,2006-06-23,9999-12-31 00:00:00,091717d3a9daad62e8e178fc8c13717563f648e750cb21a9233468a1dbde249f
1572,986,35,60,Final Assembly,12.25,120.0,2008-04-30,N/A,0,30,2013-04-30,True,2006-06-23,9999-12-31 00:00:00,64e64bf1de196f0825975d18abf0ae100a29161f0480c0fe3c66099a72670435
1573,987,36,7,Finished Goods Storage,0.0,0.0,2008-04-30,N/A,0,99,2013-04-30,True,2006-06-23,9999-12-31 00:00:00,92daff76b86062db42286bae098ebc568a0e20e52cdeffc8a7dde0f53b6de5c6
1574,987,36,60,Final Assembly,12.25,120.0,2008-04-30,N/A,0,56,2013-04-30,True,2006-06-23,9999-12-31 00:00:00,b5dbb77c7f6e7aeaa7e195f6831679ffe778a5278d5377479f483102c7f84fb8
1575,988,37,7,Finished Goods Storage,0.0,0.0,2008-04-30,N/A,0,78,2013-04-30,True,2006-06-23,9999-12-31 00:00:00,da058b9530284148d0ee3474270147e971851ca0698963126b54fce25f44bef7
1576,988,37,60,Final Assembly,12.25,120.0,2008-04-30,N/A,0,116,2013-04-30,True,2006-06-23,9999-12-31 00:00:00,e23882d10dc1a6d19d8b609b359ecebe44ca2853a1264dc36491e3fa56de10ee
1577,989,38,7,Finished Goods Storage,0.0,0.0,2008-04-30,N/A,0,51,2013-04-30,True,2006-06-23,9999-12-31 00:00:00,5ea032a7bf948ba05c615e16a47c593e82102b7e89e1f1e54669ab31022b4678
1578,989,38,60,Final Assembly,12.25,120.0,2008-04-30,N/A,0,99,2013-04-30,True,2006-06-23,9999-12-31 00:00:00,c3bbb0e9786017ba930af4b9afa4cc2ed640a70d34fd820920b08ac3f8d05c95
1579,990,39,7,Finished Goods Storage,0.0,0.0,2008-04-30,N/A,0,86,2013-04-30,True,2006-06-23,9999-12-31 00:00:00,311ba9eae21f7a92addfcea20041afe630cb43c72242c6b61f70a030034c6dc2
1580,990,39,60,Final Assembly,12.25,120.0,2008-04-30,N/A,0,67,2013-04-30,True,2006-06-23,9999-12-31 00:00:00,2aa202d9ab38ef293556005aead941e1e12318e32bfdafbb49b17d3d69c0a561
1581,991,40,7,Finished Goods Storage,0.0,0.0,2008-04-30,N/A,0,81,2013-04-30,True,2006-06-23,9999-12-31 00:00:00,293127952079fb5251bdf26b183b8c8199bcd843ba9b7ccd0d40d4ab81e84e70
1582,991,40,60,Final Assembly,12.25,120.0,2008-04-30,N/A,0,73,2013-04-30,True,2006-06-23,9999-12-31 00:00:00,d79cc5dc020bb8101eb47a16064db77c7de3e20b86ac8a7a808036c23624f5f3
1583,992,41,7,Finished Goods Storage,0.0,0.0,2008-04-30,N/A,0,60,2013-04-30,True,2006-06-23,9999-12-31 00:00:00,52a9bbea5e3fb4c9418f390634f4fea3330794b00028ca88e163b173db8d3e86
1584,992,41,60,Final Assembly,12.25,120.0,2008-04-30,N/A,0,104,2013-04-30,True,2006-06-23,9999-12-31 00:00:00,2b1c07fcf71ed5bacf018e1a07ad0fb713c092ef566bdfd32089a8a926fb83f1
1585,993,42,7,Finished Goods Storage,0.0,0.0,2008-04-30,N/A,0,123,2013-04-30,True,2006-06-23,9999-12-31 00:00:00,0b629fd47196eb24499f079344e0b636908efb2f9e40def013f339f415754fef
1586,993,42,60,Final Assembly,12.25,120.0,2008-04-30,N/A,0,30,2013-04-30,True,2006-06-23,9999-12-31 00:00:00,88fdf0b4c5d86068b885da750d9cbaf5bc8e94ae625e988c29b5442c9cf07468
1587,994,427,1,Tool Crib,0.0,0.0,2008-04-30,A,3,244,2013-04-30,True,2006-06-23,9999-12-31 00:00:00,59ca04efd13b1a9f1c4aeb3f1f5c53dd2dafacd6414ee67fa3397daeac9fb552
