SALESORDERDETAILKEY,SALESORDERID,SALESORDERDETAILID,CARRIERTRACKINGNUMBER,ORDERQTY,PRODUCTKEY,SPECIALOFFERKEY,SALESORDERHEADERKEY,UNITPRICE,UNITPRICEDISCOUNT,LINETOTAL,TOTALORDERQTYPERORDER,TOTALLINETOTALPERORDER,PRODUCTRANKINORDER,DETAILMODIFIEDDATE,ISCURRENT
108293,67099,94915,,1,311,6,28629,34.99,0.0,34.99,3,69.97,1,2014-02-26,True
108294,67099,94914,,1,496,6,28629,29.99,0.0,29.99,3,69.97,2,2014-02-26,True
108295,67099,94913,,1,501,6,28629,4.99,0.0,4.99,3,69.97,3,2014-02-26,True
108296,48043,21385,BA6F-4F1F-B7,9,323,6,4950,1466.01,0.0,13194.09,189,97455.7,1,2012-09-30,True
108297,48043,21418,BA6F-4F1F-B7,8,325,6,4950,1308.94,0.0,10471.5,189,97455.7,2,2012-09-30,True
108298,48043,21401,BA6F-4F1F-B7,5,322,6,4950,1466.01,0.0,7330.05,189,97455.7,3,2012-09-30,True
108299,48043,21380,BA6F-4F1F-B7,5,319,6,4950,1308.94,0.0,6544.69,189,97455.7,4,2012-09-30,True
108300,48043,21388,BA6F-4F1F-B7,4,321,6,4950,1466.01,0.0,5864.04,189,97455.7,5,2012-09-30,True
108301,48043,21389,BA6F-4F1F-B7,4,320,6,4950,1308.94,0.0,5235.75,189,97455.7,6,2012-09-30,True
108302,48043,21400,BA6F-4F1F-B7,3,318,6,4950,1308.94,0.0,3926.81,189,97455.7,7,2012-09-30,True
108303,48043,21419,BA6F-4F1F-B7,7,351,6,4950,469.79,0.0,3288.56,189,97455.7,8,2012-09-30,True
108304,48043,21379,BA6F-4F1F-B7,7,346,6,4950,469.79,0.0,3288.56,189,97455.7,8,2012-09-30,True
108305,48043,21384,BA6F-4F1F-B7,6,350,6,4950,469.79,0.0,2818.76,189,97455.7,10,2012-09-30,True
108306,48043,21411,BA6F-4F1F-B7,6,343,6,4950,469.79,0.0,2818.76,189,97455.7,10,2012-09-30,True
108307,48043,21414,BA6F-4F1F-B7,2,324,6,4950,1308.94,0.0,2617.88,189,97455.7,12,2012-09-30,True
108308,48043,21397,BA6F-4F1F-B7,5,348,6,4950,469.79,0.0,2348.97,189,97455.7,13,2012-09-30,True
108309,48043,21381,BA6F-4F1F-B7,6,372,6,4950,324.45,0.0,1946.72,189,97455.7,14,2012-09-30,True
108310,48043,21409,BA6F-4F1F-B7,4,347,6,4950,469.79,0.0,1879.18,189,97455.7,15,2012-09-30,True
108311,48043,21406,BA6F-4F1F-B7,4,344,6,4950,469.79,0.0,1879.18,189,97455.7,15,2012-09-30,True
108312,48043,21421,BA6F-4F1F-B7,3,335,6,4950,600.26,0.0,1800.79,189,97455.7,17,2012-09-30,True
108313,48043,21412,BA6F-4F1F-B7,3,338,6,4950,600.26,0.0,1800.79,189,97455.7,17,2012-09-30,True
108314,48043,21382,BA6F-4F1F-B7,5,368,6,4950,324.45,0.0,1622.26,189,97455.7,19,2012-09-30,True
108315,48043,21398,BA6F-4F1F-B7,3,349,6,4950,469.79,0.0,1409.38,189,97455.7,20,2012-09-30,True
108316,48043,21417,BA6F-4F1F-B7,3,341,6,4950,469.79,0.0,1409.38,189,97455.7,20,2012-09-30,True
108317,48043,21383,BA6F-4F1F-B7,3,340,6,4950,469.79,0.0,1409.38,189,97455.7,20,2012-09-30,True
108318,48043,21377,BA6F-4F1F-B7,6,385,6,4950,202.33,0.0,1213.99,189,97455.7,23,2012-09-30,True
108319,48043,21420,BA6F-4F1F-B7,2,336,6,4950,600.26,0.0,1200.53,189,97455.7,24,2012-09-30,True
108320,48043,21399,BA6F-4F1F-B7,2,337,6,4950,600.26,0.0,1200.53,189,97455.7,24,2012-09-30,True
108321,48043,21378,BA6F-4F1F-B7,2,339,6,4950,600.26,0.0,1200.53,189,97455.7,24,2012-09-30,True
108322,48043,21407,BA6F-4F1F-B7,3,369,6,4950,324.45,0.0,973.36,189,97455.7,27,2012-09-30,True
108323,48043,21405,BA6F-4F1F-B7,2,345,6,4950,469.79,0.0,939.59,189,97455.7,28,2012-09-30,True
108324,48043,21392,BA6F-4F1F-B7,2,342,6,4950,469.79,0.0,939.59,189,97455.7,28,2012-09-30,True
108325,48043,21393,BA6F-4F1F-B7,5,477,6,4950,149.03,0.0,745.16,189,97455.7,30,2012-09-30,True
108326,48043,21390,BA6F-4F1F-B7,4,379,6,4950,183.94,0.0,735.75,189,97455.7,31,2012-09-30,True
108327,48043,21403,BA6F-4F1F-B7,3,381,6,4950,202.33,0.0,607.0,189,97455.7,32,2012-09-30,True
108328,48043,21376,BA6F-4F1F-B7,3,473,6,4950,198.04,0.0,594.11,189,97455.7,33,2012-09-30,True
108329,48043,21395,BA6F-4F1F-B7,2,380,6,4950,202.33,0.0,404.66,189,97455.7,34,2012-09-30,True
108330,48043,21394,BA6F-4F1F-B7,2,384,6,4950,202.33,0.0,404.66,189,97455.7,34,2012-09-30,True
108331,48043,21402,BA6F-4F1F-B7,4,482,6,4950,67.54,0.0,270.16,189,97455.7,36,2012-09-30,True
108332,48043,21408,BA6F-4F1F-B7,5,460,6,4950,35.99,0.0,179.97,189,97455.7,37,2012-09-30,True
108333,48043,21410,BA6F-4F1F-B7,3,491,6,4950,53.99,0.0,161.98,189,97455.7,38,2012-09-30,True
108334,48043,21391,BA6F-4F1F-B7,8,309,6,4950,20.19,0.0,161.49,189,97455.7,39,2012-09-30,True
108335,48043,21404,BA6F-4F1F-B7,3,471,6,4950,44.99,0.0,134.98,189,97455.7,40,2012-09-30,True
108336,48043,21413,BA6F-4F1F-B7,6,311,6,4950,20.19,0.0,121.12,189,97455.7,41,2012-09-30,True
108337,48043,21387,BA6F-4F1F-B7,4,395,6,4950,28.84,0.0,115.36,189,97455.7,42,2012-09-30,True
108338,48043,21396,BA6F-4F1F-B7,3,394,6,4950,28.84,0.0,86.52,189,97455.7,43,2012-09-30,True
108339,48043,21386,BA6F-4F1F-B7,4,310,6,4950,20.19,0.0,80.75,189,97455.7,44,2012-09-30,True
108340,48043,21415,BA6F-4F1F-B7,2,396,6,4950,28.84,0.0,57.68,189,97455.7,45,2012-09-30,True
108341,48043,21416,BA6F-4F1F-B7,4,43,6,4950,5.19,0.0,20.75,189,97455.7,46,2012-09-30,True
108342,51992,43204,,1,457,6,11699,69.99,0.0,69.99,2,119.98,1,2013-07-02,True
108343,51992,43205,,1,395,6,11699,49.99,0.0,49.99,2,119.98,2,2013-07-02,True
108344,68666,100395,,1,353,6,30140,539.99,0.0,539.99,4,588.96,1,2014-03-20,True
108345,68666,100398,,1,309,6,30140,34.99,0.0,34.99,4,588.96,2,2014-03-20,True
108346,68666,100396,,1,444,6,30140,8.99,0.0,8.99,4,588.96,3,2014-03-20,True
108347,68666,100397,,1,445,6,30140,4.99,0.0,4.99,4,588.96,4,2014-03-20,True
108348,46474,10536,,1,340,6,3348,699.1,0.0,699.1,1,699.1,1,2012-05-11,True
108349,55898,57617,,1,310,6,15582,34.99,0.0,34.99,4,86.95,1,2013-09-08,True
108350,55898,57615,,1,498,6,15582,24.99,0.0,24.99,4,86.95,2,2013-09-08,True
108351,55898,57616,,1,312,6,15582,21.98,0.0,21.98,4,86.95,3,2013-09-08,True
108352,55898,57614,,1,501,6,15582,4.99,0.0,4.99,4,86.95,4,2013-09-08,True
108353,69948,106002,,1,311,6,31511,34.99,0.0,34.99,2,39.98,1,2014-04-05,True
108354,69948,106001,,1,445,6,31511,4.99,0.0,4.99,2,39.98,2,2014-04-05,True
108355,48947,25640,,1,19,6,5821,2071.42,0.0,2071.42,1,2071.42,1,2012-12-18,True
108356,62518,80217,,1,337,6,24002,1120.49,0.0,1120.49,4,1158.46,1,2013-12-20,True
108357,62518,80218,,1,499,6,24002,24.99,0.0,24.99,4,1158.46,2,2013-12-20,True
108358,62518,80220,,1,489,6,24002,8.99,0.0,8.99,4,1158.46,3,2013-12-20,True
108359,62518,80219,,1,503,6,24002,3.99,0.0,3.99,4,1158.46,4,2013-12-20,True
108360,65039,88146,,1,498,6,26601,24.99,0.0,24.99,3,37.93,1,2014-01-27,True
108361,65039,88148,,1,548,6,26601,7.95,0.0,7.95,3,37.93,2,2014-01-27,True
108362,65039,88147,,1,501,6,26601,4.99,0.0,4.99,3,37.93,3,2014-01-27,True
108363,65540,91117,,1,35,6,27024,564.99,0.0,564.99,6,664.89,1,2014-02-01,True
108364,65540,91121,,1,465,6,27024,54.99,0.0,54.99,6,664.89,2,2014-02-01,True
108365,65540,91118,,1,312,6,27024,21.98,0.0,21.98,6,664.89,3,2014-02-01,True
108366,65540,91119,,1,443,6,27024,9.99,0.0,9.99,6,664.89,4,2014-02-01,True
108367,65540,91122,,1,548,6,27024,7.95,0.0,7.95,6,664.89,5,2014-02-01,True
108368,65540,91120,,1,445,6,27024,4.99,0.0,4.99,6,664.89,6,2014-02-01,True
108369,48401,24176,,1,318,6,5198,2181.56,0.0,2181.56,1,2181.56,1,2012-10-30,True
108370,44962,5076,,1,317,6,1834,3578.27,0.0,3578.27,1,3578.27,1,2011-11-20,True
108371,46540,10602,,1,316,6,3414,3578.27,0.0,3578.27,1,3578.27,1,2012-05-21,True
108372,56198,58379,,1,311,6,15923,34.99,0.0,34.99,3,69.97,1,2013-09-14,True
108373,56198,58377,,1,496,6,15923,29.99,0.0,29.99,3,69.97,2,2013-09-14,True
108374,56198,58378,,1,501,6,15923,4.99,0.0,4.99,3,69.97,3,2013-09-14,True
108375,43906,1143,BA78-4228-89,5,15,6,211,2024.99,0.0,10124.97,62,32971.31,1,2011-07-01,True
108376,43906,1151,BA78-4228-89,3,13,6,211,2039.99,0.0,6119.98,62,32971.31,2,2011-07-01,True
108377,43906,1153,BA78-4228-89,3,16,6,211,2024.99,0.0,6074.98,62,32971.31,3,2011-07-01,True
108378,43906,1144,BA78-4228-89,2,17,6,211,2024.99,0.0,4049.99,62,32971.31,4,2011-07-01,True
108379,43906,1150,BA78-4228-89,1,11,6,211,2039.99,0.0,2039.99,62,32971.31,5,2011-07-01,True
108380,43906,1152,BA78-4228-89,1,12,6,211,2039.99,0.0,2039.99,62,32971.31,5,2011-07-01,True
108381,43906,1146,BA78-4228-89,1,18,6,211,2024.99,0.0,2024.99,62,32971.31,7,2011-07-01,True
108382,43906,1147,BA78-4228-89,5,395,6,211,28.84,0.0,144.2,62,32971.31,8,2011-07-01,True
108383,43906,1145,BA78-4228-89,26,486,14,211,4.75,0.1,111.15,62,32971.31,9,2011-07-01,True
108384,43906,1148,BA78-4228-89,3,394,6,211,28.84,0.0,86.52,62,32971.31,10,2011-07-01,True
108385,43906,1156,BA78-4228-89,2,396,6,211,28.84,0.0,57.68,62,32971.31,11,2011-07-01,True
108386,43906,1155,BA78-4228-89,2,311,6,211,20.19,0.0,40.37,62,32971.31,12,2011-07-01,True
108387,43906,1149,BA78-4228-89,7,43,6,211,5.19,0.0,36.31,62,32971.31,13,2011-07-01,True
108388,43906,1154,BA78-4228-89,1,310,6,211,20.19,0.0,20.19,62,32971.31,14,2011-07-01,True
108389,53908,51180,,1,20,6,13580,2319.99,0.0,2319.99,3,2350.96,1,2013-08-05,True
108390,53908,51182,,1,312,6,13580,21.98,0.0,21.98,3,2350.96,2,2013-08-05,True
108391,53908,51181,,1,43,6,13580,8.99,0.0,8.99,3,2350.96,3,2013-08-05,True
108392,74158,119129,,1,393,6,35691,49.99,0.0,49.99,4,97.96,1,2014-05-31,True
108393,74158,119128,,1,309,6,35691,34.99,0.0,34.99,4,97.96,2,2014-05-31,True
108394,74158,119130,,1,43,6,35691,8.99,0.0,8.99,4,97.96,3,2014-05-31,True
108395,74158,119127,,1,503,6,35691,3.99,0.0,3.99,4,97.96,4,2014-05-31,True
108396,59402,71324,,1,512,6,19076,2384.07,0.0,2384.07,2,2419.06,1,2013-11-03,True
108397,59402,71325,,1,309,6,19076,34.99,0.0,34.99,2,2419.06,2,2013-11-03,True
108398,73246,116839,,1,335,6,34728,1120.49,0.0,1120.49,2,1155.48,1,2014-05-18,True
108399,73246,116840,,1,310,6,34728,34.99,0.0,34.99,2,1155.48,2,2014-05-18,True
108400,67060,94817,,1,43,6,28537,8.99,0.0,8.99,1,8.99,1,2014-02-25,True
108401,46517,10579,,1,315,6,3388,3578.27,0.0,3578.27,1,3578.27,1,2012-05-18,True
108402,49199,27424,,1,343,6,6065,782.99,0.0,782.99,1,782.99,1,2013-01-02,True
108403,68805,100739,,1,511,6,30279,2384.07,0.0,2384.07,2,2393.06,1,2014-03-22,True
108404,68805,100740,,1,43,6,30279,8.99,0.0,8.99,2,2393.06,2,2014-03-22,True
108405,64576,86983,,1,494,6,26049,35.0,0.0,35.0,2,37.29,1,2014-01-19,True
108406,64576,86984,,1,504,6,26049,2.29,0.0,2.29,2,37.29,2,2014-01-19,True
108407,65987,92184,,1,310,6,27475,34.99,0.0,34.99,2,38.98,1,2014-02-08,True
108408,65987,92183,,1,503,6,27475,3.99,0.0,3.99,2,38.98,2,2014-02-08,True
108409,50812,35289,,1,349,6,7686,782.99,0.0,782.99,1,782.99,1,2013-05-04,True
108410,49334,27559,,1,23,6,6208,2049.1,0.0,2049.1,1,2049.1,1,2013-01-16,True
108411,57567,64155,,1,494,6,17249,35.0,0.0,35.0,4,70.96,1,2013-10-06,True
108412,57567,64156,,1,312,6,17249,21.98,0.0,21.98,4,70.96,2,2013-10-06,True
108413,57567,64157,,1,43,6,17249,8.99,0.0,8.99,4,70.96,3,2013-10-06,True
108414,57567,64154,,1,501,6,17249,4.99,0.0,4.99,4,70.96,4,2013-10-06,True
108415,58656,66856,,1,396,6,18393,49.99,0.0,49.99,3,107.08,1,2013-10-26,True
108416,58656,66855,,1,495,6,18393,32.6,0.0,32.6,3,107.08,2,2013-10-26,True
108417,58656,66857,,1,432,6,18393,24.49,0.0,24.49,3,107.08,3,2013-10-26,True
108418,72434,114776,,1,352,6,33898,539.99,0.0,539.99,2,561.48,1,2014-05-07,True
108419,72434,114777,,1,500,6,33898,21.49,0.0,21.49,2,561.48,2,2014-05-07,True
108420,70216,106661,,1,31,6,31691,769.49,0.0,769.49,1,769.49,1,2014-04-08,True
108421,46680,12393,,1,320,6,3502,2181.56,0.0,2181.56,1,2181.56,1,2012-05-30,True
108422,72580,115152,,1,507,6,34047,2384.07,0.0,2384.07,3,2428.05,1,2014-05-09,True
108423,72580,115154,,1,309,6,34047,34.99,0.0,34.99,3,2428.05,2,2014-05-09,True
108424,72580,115153,,1,43,6,34047,8.99,0.0,8.99,3,2428.05,3,2014-05-09,True
108425,55101,54081,,1,465,6,14834,54.99,0.0,54.99,2,59.98,1,2013-08-27,True
108426,55101,54080,,1,502,6,14834,4.99,0.0,4.99,2,59.98,2,2013-08-27,True
108427,64571,86971,,1,394,6,26054,49.99,0.0,49.99,3,75.47,1,2014-01-19,True
108428,64571,86969,,1,500,6,26054,21.49,0.0,21.49,3,75.47,2,2014-01-19,True
108429,64571,86970,,1,503,6,26054,3.99,0.0,3.99,3,75.47,3,2014-01-19,True
108430,44442,2800,,1,344,6,1316,699.1,0.0,699.1,1,699.1,1,2011-09-22,True
108431,61623,78019,,1,389,6,23161,53.99,0.0,53.99,2,78.98,1,2013-12-06,True
108432,61623,78018,,1,499,6,23161,24.99,0.0,24.99,2,78.98,2,2013-12-06,True
108433,64889,87783,,1,508,6,26381,2384.07,0.0,2384.07,2,2393.06,1,2014-01-24,True
108434,64889,87784,,1,488,16,26381,8.99,0.0,8.99,2,2393.06,2,2014-01-24,True
108435,63970,85482,,1,312,6,25486,21.98,0.0,21.98,4,41.95,1,2014-01-10,True
108436,63970,85484,,1,443,6,25486,9.99,0.0,9.99,4,41.95,2,2014-01-10,True
108437,63970,85481,,1,501,6,25486,4.99,0.0,4.99,4,41.95,3,2014-01-10,True
108438,63970,85483,,1,445,6,25486,4.99,0.0,4.99,4,41.95,3,2014-01-10,True
108439,57706,64495,,1,310,6,17440,34.99,0.0,34.99,3,64.97,1,2013-10-09,True
108440,57706,64494,,1,498,6,17440,24.99,0.0,24.99,3,64.97,2,2013-10-09,True
108441,57706,64493,,1,501,6,17440,4.99,0.0,4.99,3,64.97,3,2013-10-09,True
108442,59159,70683,,1,310,6,18901,34.99,0.0,34.99,2,44.98,1,2013-10-31,True
108443,59159,70682,,1,443,6,18901,9.99,0.0,9.99,2,44.98,2,2013-10-31,True
108444,65690,91480,,1,500,6,27234,21.49,0.0,21.49,2,30.48,1,2014-02-04,True
108445,65690,91481,,1,43,6,27234,8.99,0.0,8.99,2,30.48,2,2014-02-04,True
108446,63525,84375,,1,499,6,25022,24.99,0.0,24.99,3,31.27,1,2014-01-03,True
108447,63525,84376,,1,503,6,25022,3.99,0.0,3.99,3,31.27,2,2014-01-03,True
108448,63525,84377,,1,504,6,25022,2.29,0.0,2.29,3,31.27,3,2014-01-03,True
108449,44278,2177,,1,317,6,658,3578.27,0.0,3578.27,1,3578.27,1,2011-08-30,True
108450,52813,45199,,1,393,6,12496,49.99,0.0,49.99,4,110.46,1,2013-07-18,True
108451,52813,45198,,1,311,6,12496,34.99,0.0,34.99,4,110.46,2,2013-07-18,True
108452,52813,45197,,1,500,6,12496,21.49,0.0,21.49,4,110.46,3,2013-07-18,True
108453,52813,45196,,1,503,6,12496,3.99,0.0,3.99,4,110.46,4,2013-07-18,True
108454,45441,6679,,1,314,6,2318,3578.27,0.0,3578.27,1,3578.27,1,2012-01-15,True
108455,71765,110542,,1,355,6,33235,539.99,0.0,539.99,2,548.98,1,2014-04-30,True
108456,71765,110543,,1,444,6,33235,8.99,0.0,8.99,2,548.98,2,2014-04-30,True
108457,68501,99959,,1,310,6,30040,34.99,0.0,34.99,3,69.97,1,2014-03-18,True
108458,68501,99957,,1,496,6,30040,29.99,0.0,29.99,3,69.97,2,2014-03-18,True
108459,68501,99958,,1,501,6,30040,4.99,0.0,4.99,3,69.97,3,2014-03-18,True
108460,68291,99434,,1,495,6,29848,32.6,0.0,32.6,1,32.6,1,2014-03-15,True
108461,43856,591,745E-4F74-BC,1,17,6,224,2024.99,0.0,2024.99,3,2036.39,1,2011-07-01,True
108462,43856,590,745E-4F74-BC,2,486,6,224,5.7,0.0,11.4,3,2036.39,2,2011-07-01,True
108463,73071,116407,,1,21,6,34558,2319.99,0.0,2319.99,2,2354.98,1,2014-05-16,True
108464,73071,116408,,1,310,6,34558,34.99,0.0,34.99,2,2354.98,2,2014-05-16,True
108465,45962,8246,,1,317,6,2836,3578.27,0.0,3578.27,1,3578.27,1,2012-03-22,True
108466,50487,33368,,1,338,6,7364,1000.44,0.0,1000.44,1,1000.44,1,2013-04-13,True
108467,59131,70616,,1,354,6,18829,539.99,0.0,539.99,1,539.99,1,2013-10-30,True
108468,60152,73190,,1,498,6,21649,24.99,0.0,24.99,4,54.25,1,2013-11-14,True
108469,60152,73191,,1,312,6,21649,21.98,0.0,21.98,4,54.25,2,2013-11-14,True
108470,60152,73189,,1,501,6,21649,4.99,0.0,4.99,4,54.25,3,2013-11-14,True
108471,60152,73192,,1,504,16,21649,2.29,0.0,2.29,4,54.25,4,2013-11-14,True
108472,52098,43444,,1,500,6,11789,21.49,0.0,21.49,3,33.43,1,2013-07-04,True
108473,52098,43446,,1,548,6,11789,7.95,0.0,7.95,3,33.43,2,2013-07-04,True
108474,52098,43445,,1,503,6,11789,3.99,0.0,3.99,3,33.43,3,2013-07-04,True
108475,54438,52479,,1,326,6,14169,1700.99,0.0,1700.99,3,1759.97,1,2013-08-15,True
108476,54438,52481,,1,396,6,14169,49.99,0.0,49.99,3,1759.97,2,2013-08-15,True
108477,54438,52480,,1,43,6,14169,8.99,0.0,8.99,3,1759.97,3,2013-08-15,True
108478,62036,79029,,1,311,6,23571,34.99,0.0,34.99,3,63.97,1,2013-12-13,True
108479,62036,79027,,1,499,6,23571,24.99,0.0,24.99,3,63.97,2,2013-12-13,True
108480,62036,79028,,1,503,6,23571,3.99,0.0,3.99,3,63.97,3,2013-12-13,True
108481,60843,74906,,1,310,6,22387,34.99,0.0,34.99,1,34.99,1,2013-11-25,True
108482,71759,110526,,1,515,6,33241,1214.85,0.0,1214.85,2,1223.84,1,2014-04-30,True
108483,71759,110527,,1,489,6,33241,8.99,0.0,8.99,2,1223.84,2,2014-04-30,True
108484,54345,52251,,1,394,6,14070,49.99,0.0,49.99,3,89.98,1,2013-08-13,True
108485,54345,52249,,1,494,6,14070,35.0,0.0,35.0,3,89.98,2,2013-08-13,True
108486,54345,52250,,1,501,6,14070,4.99,0.0,4.99,3,89.98,3,2013-08-13,True
108487,61046,75422,,1,502,6,22591,4.99,0.0,4.99,1,4.99,1,2013-11-28,True
108488,43717,373,,1,343,6,59,699.1,0.0,699.1,1,699.1,1,2011-06-04,True
108489,45547,7057,BE3F-40B0-95,5,14,6,2447,2039.99,0.0,10199.97,30,40766.88,1,2012-01-29,True
108490,45547,7058,BE3F-40B0-95,4,12,6,2447,2039.99,0.0,8159.98,30,40766.88,2,2012-01-29,True
108491,45547,7061,BE3F-40B0-95,3,11,6,2447,2039.99,0.0,6119.98,30,40766.88,3,2012-01-29,True
108492,45547,7054,BE3F-40B0-95,2,13,6,2447,2039.99,0.0,4079.99,30,40766.88,4,2012-01-29,True
108493,45547,7053,BE3F-40B0-95,2,17,6,2447,2024.99,0.0,4049.99,30,40766.88,5,2012-01-29,True
108494,45547,7059,BE3F-40B0-95,2,15,6,2447,2024.99,0.0,4049.99,30,40766.88,5,2012-01-29,True
108495,45547,7055,BE3F-40B0-95,1,16,6,2447,2024.99,0.0,2024.99,30,40766.88,7,2012-01-29,True
108496,45547,7056,BE3F-40B0-95,1,18,6,2447,2024.99,0.0,2024.99,30,40766.88,7,2012-01-29,True
108497,45547,7060,BE3F-40B0-95,10,486,6,2447,5.7,0.0,57.0,30,40766.88,9,2012-01-29,True
108498,53171,46051,,1,521,6,12852,742.35,0.0,742.35,2,751.34,1,2013-07-25,True
108499,53171,46052,,1,444,6,12852,8.99,0.0,8.99,2,751.34,2,2013-07-25,True
108500,48158,22315,,1,347,6,5023,782.99,0.0,782.99,1,782.99,1,2012-10-10,True
108501,60636,74390,,1,43,6,22188,8.99,0.0,8.99,1,8.99,1,2013-11-22,True
108502,62660,80560,,1,494,6,24193,35.0,0.0,35.0,4,99.47,1,2013-12-23,True
108503,62660,80562,,1,309,6,24193,34.99,0.0,34.99,4,99.47,2,2013-12-23,True
108504,62660,80563,,1,433,6,24193,24.49,0.0,24.49,4,99.47,3,2013-12-23,True
108505,62660,80561,,1,501,6,24193,4.99,0.0,4.99,4,99.47,4,2013-12-23,True
108506,47287,15825,,1,318,6,4161,2181.56,0.0,2181.56,1,2181.56,1,2012-07-24,True
108507,66792,94167,,1,50,6,28339,63.5,0.0,63.5,2,93.49,1,2014-02-21,True
108508,66792,94166,,1,496,6,28339,29.99,0.0,29.99,2,93.49,2,2014-02-21,True
108509,50926,35403,,1,20,6,7793,2071.42,0.0,2071.42,1,2071.42,1,2013-05-14,True
108510,52189,43656,,1,309,6,11881,34.99,0.0,34.99,2,39.98,1,2013-07-06,True
108511,52189,43655,,1,501,6,11881,4.99,0.0,4.99,2,39.98,2,2013-07-06,True
108512,73069,116404,,1,311,6,34560,34.99,0.0,34.99,3,49.97,1,2014-05-16,True
108513,73069,116402,,1,443,6,34560,9.99,0.0,9.99,3,49.97,2,2014-05-16,True
108514,73069,116403,,1,445,6,34560,4.99,0.0,4.99,3,49.97,3,2014-05-16,True
108515,73629,117785,,1,327,6,35107,1700.99,0.0,1700.99,3,1729.97,1,2014-05-23,True
108516,73629,117787,,1,499,6,35107,24.99,0.0,24.99,3,1729.97,2,2014-05-23,True
108517,73629,117786,,1,503,6,35107,3.99,0.0,3.99,3,1729.97,3,2014-05-23,True
108518,67730,98059,,1,312,6,29278,21.98,0.0,21.98,2,24.27,1,2014-03-06,True
108519,67730,98060,,1,504,6,29278,2.29,0.0,2.29,2,24.27,2,2014-03-06,True
108520,71529,109959,,1,500,6,33015,21.49,0.0,21.49,2,23.78,1,2014-04-27,True
108521,71529,109960,,1,504,6,33015,2.29,0.0,2.29,2,23.78,2,2014-04-27,True
108522,60467,73975,,1,31,6,22001,769.49,0.0,769.49,2,799.48,1,2013-11-19,True
108523,60467,73976,,1,496,6,22001,29.99,0.0,29.99,2,799.48,2,2013-11-19,True
108524,71786,110825,80E7-439C-8F,2,22,6,33421,1376.99,0.0,2753.99,22,3593.87,1,2014-05-01,True
108525,71786,110826,80E7-439C-8F,9,456,6,33421,41.99,0.0,377.95,22,3593.87,2,2014-05-01,True
108526,71786,110824,80E7-439C-8F,8,458,6,33421,41.99,0.0,335.95,22,3593.87,3,2014-05-01,True
108527,71786,110827,80E7-439C-8F,3,457,6,33421,41.99,0.0,125.98,22,3593.87,4,2014-05-01,True
108528,55284,55490,DE78-41C8-9F,2,327,6,15086,1020.59,0.0,2041.19,5,3406.77,1,2013-08-30,True
108529,55284,55491,DE78-41C8-9F,2,335,6,15086,672.29,0.0,1344.59,5,3406.77,2,2013-08-30,True
108530,55284,55492,DE78-41C8-9F,1,310,6,15086,20.99,0.0,20.99,5,3406.77,3,2013-08-30,True
108531,70075,106318,,1,24,6,31562,2294.99,0.0,2294.99,4,2344.96,1,2014-04-06,True
108532,70075,106321,,1,310,6,31562,34.99,0.0,34.99,4,2344.96,2,2014-04-06,True
108533,70075,106319,,1,443,6,31562,9.99,0.0,9.99,4,2344.96,3,2014-04-06,True
108534,70075,106320,,1,445,6,31562,4.99,0.0,4.99,4,2344.96,4,2014-04-06,True
108535,73016,116280,,1,32,16,34488,769.49,0.0,769.49,2,839.48,1,2014-05-15,True
108536,73016,116281,,1,457,6,34488,69.99,0.0,69.99,2,839.48,2,2014-05-15,True
108537,73880,118433,,1,394,6,35422,49.99,0.0,49.99,3,88.97,1,2014-05-27,True
108538,73880,118432,,1,311,6,35422,34.99,0.0,34.99,3,88.97,2,2014-05-27,True
108539,73880,118431,,1,503,6,35422,3.99,0.0,3.99,3,88.97,3,2014-05-27,True
108540,70378,107081,,1,394,6,31946,49.99,0.0,49.99,2,74.48,1,2014-04-11,True
108541,70378,107082,,1,432,6,31946,24.49,0.0,24.49,2,74.48,2,2014-04-11,True
108542,48061,21756,40FD-4ECE-9E,2,345,6,4881,469.79,0.0,939.59,2,939.59,1,2012-09-30,True
108543,69563,105008,6FE3-49A9-94,5,513,6,31001,1430.44,0.0,7152.21,39,30610.63,1,2014-03-31,True
108544,69563,105007,6FE3-49A9-94,3,510,6,31001,1430.44,0.0,4291.33,39,30610.63,2,2014-03-31,True
108545,69563,105013,6FE3-49A9-94,3,506,6,31001,1430.44,0.0,4291.33,39,30610.63,2,2014-03-31,True
108546,69563,105014,6FE3-49A9-94,3,509,6,31001,1430.44,0.0,4291.33,39,30610.63,2,2014-03-31,True
108547,69563,105003,6FE3-49A9-94,5,518,6,31001,445.41,0.0,2227.05,39,30610.63,5,2014-03-31,True
108548,69563,105002,6FE3-49A9-94,3,515,6,31001,728.91,0.0,2186.73,39,30610.63,6,2014-03-31,True
108549,69563,105010,6FE3-49A9-94,4,520,6,31001,445.41,0.0,1781.64,39,30610.63,7,2014-03-31,True
108550,69563,105011,6FE3-49A9-94,4,524,6,31001,445.41,0.0,1781.64,39,30610.63,7,2014-03-31,True
108551,69563,105015,6FE3-49A9-94,2,514,6,31001,728.91,0.0,1457.82,39,30610.63,9,2014-03-31,True
108552,69563,105009,6FE3-49A9-94,1,523,6,31001,445.41,0.0,445.41,39,30610.63,10,2014-03-31,True
108553,69563,105012,6FE3-49A9-94,1,527,6,31001,445.41,0.0,445.41,39,30610.63,10,2014-03-31,True
108554,69563,105006,6FE3-49A9-94,3,447,6,31001,63.9,0.0,191.7,39,30610.63,12,2014-03-31,True
