SALESORDERREASONKEY,SALESORDERID,SALESORDERHEADERKEY,REASONNAME,REASONTYPE,ISCURRENT,STARTDATE,ENDDATE,HASHDIFF
28948,71273,32755,Price,Other,True,2006-06-23,9999-12-31 00:00:00,24906d9e7e57017e9839ad8bf08c213d4e16f4dfb881ffeaab14fe42ab0b37aa
28949,71273,32755,On Promotion,Promotion,True,2006-06-23,9999-12-31 00:00:00,4370df432568bd26e7f09ed3393a63f6c06f2eea4eaa77a874a3e83141780cce
28950,71273,32755,Otherrrr,Other,True,2006-06-23,9999-12-31 00:00:00,de4b37f4e65cda66d4661d7f99316741871a7cbc5cae2fd9daf0c6aadb111787
28951,71276,32758,Price,Other,True,2006-06-23,9999-12-31 00:00:00,1ae5c047fe1b38b966d848118ce6d992f684774680bb7666702288732d4ea850
28952,71278,32760,Price,Other,True,2006-06-23,9999-12-31 00:00:00,deca4d5488aff4c050ea80b8c857413aa42143ee2ffaac2a37828a98a5f887b0
28953,71278,32760,On Promotion,Promotion,True,2006-06-23,9999-12-31 00:00:00,524bd03ae0e00cf865c3e6deebb97a5c179c5bebbaa79e6c8a7bc48aa4e52fd2
28954,71280,32762,On Promotion,Promotion,True,2006-06-23,9999-12-31 00:00:00,e053fd3a1328c7c84f75694b4ff3c31dc7939d9ac22c996b1721efa8813521d5
28955,71281,32763,Price,Other,True,2006-06-23,9999-12-31 00:00:00,4c2357d73f7e239567aebfe9a71fce13703dbd538d334da539bb9c93e3b1fed7
28956,71251,32764,Price,Other,True,2006-06-23,9999-12-31 00:00:00,bb39765df13213d9baf2c22f5d2d61e527909fe89f364801688764e668700828
28957,71250,32765,Price,Other,True,2006-06-23,9999-12-31 00:00:00,6362b408e95ec1e218dd114ad3d0317450aa683fce85c9274c2d42026137fdbd
28958,71220,32766,Price,Other,True,2006-06-23,9999-12-31 00:00:00,94865a2fee27b2050f814fa55c657c1dd7c5762c105fd1816b76a3ebdc77faa7
28959,71221,32767,Price,Other,True,2006-06-23,9999-12-31 00:00:00,6230fbde2ff82e858125679e59aee692ec782c937791e11f3f2ca9cc99b741ca
28960,71222,32768,Price,Other,True,2006-06-23,9999-12-31 00:00:00,9850674a44a801fa25e5564e154ac00ef72dc0e655dc54fbf69e2ae5f8d6a7d9
28961,71223,32769,Price,Other,True,2006-06-23,9999-12-31 00:00:00,7e3a520d4082b1818baebf8a30e3ea2aff1d5a68b2ddd0500b9f195fec4f716c
28962,71224,32770,Price,Other,True,2006-06-23,9999-12-31 00:00:00,68afef0b619d03e094821f9d28a1c7f4f735db4baf2cdd83f4ce249ad6a37274
28963,71225,32771,Price,Other,True,2006-06-23,9999-12-31 00:00:00,eadb4490a0d614979e598ee137f23d46868b92b938970160b1c7851bd53292f5
28964,71226,32772,Price,Other,True,2006-06-23,9999-12-31 00:00:00,c3e786da642e25cb8b5fb3b21a7823b42bf7e2035ba14556025333c28b51390b
28965,71227,32773,Price,Other,True,2006-06-23,9999-12-31 00:00:00,f941668e60be2f4f991813443cae72455faf57eb325307d1aa9af0bb4287752d
28966,71228,32774,Price,Other,True,2006-06-23,9999-12-31 00:00:00,dafaef6444eccf2a61a96276886f2715eb85c6252c115748abf6f319a8089a97
28967,71229,32775,Price,Other,True,2006-06-23,9999-12-31 00:00:00,811f16819c9bf1cd9c33122c4f3006abfe22291f2abf21e038f232d45b8ff6ea
28968,71230,32776,Price,Other,True,2006-06-23,9999-12-31 00:00:00,79ccd6c46d43cc6cb2bdc244f037960d285fcf143c689c3a37cf5d156b3283d5
28969,71230,32776,On Promotion,Promotion,True,2006-06-23,9999-12-31 00:00:00,7395a901126d2d0082179a361592cb98bb4a050af891f9676f8ff415e221e62d
28970,71231,32777,Price,Other,True,2006-06-23,9999-12-31 00:00:00,5740c21c5a22c8bdaf3b6cb62023934bfdee60837632e05a8fdf5f3002868eec
28971,71232,32778,Price,Other,True,2006-06-23,9999-12-31 00:00:00,5b8a0f19ab70288264a84c538264323e2dde6340d77f80ee6802b6e5baedf6b0
28972,71233,32779,Price,Other,True,2006-06-23,9999-12-31 00:00:00,bcce782dbf7cb5fde3735e88b778a279aa28a4261dbab971d78c6bae7d9d0e28
28973,71234,32780,Price,Other,True,2006-06-23,9999-12-31 00:00:00,daacad3a61a80ac554fbd03147f2d73ee1561a5c666af14f777f4f12c8a46a1e
28974,71236,32781,Price,Other,True,2006-06-23,9999-12-31 00:00:00,bfd9d8bfecd8420d569a8486906c7dfe8cbd2a9ffa8f493127a2679ed7e54018
28975,71236,32781,Otherrrr,Other,True,2006-06-23,9999-12-31 00:00:00,c5863c9be615dd142d7ea1eb82524db89e58c9a935a20af8390125c8d46dd19f
28976,71235,32782,Price,Other,True,2006-06-23,9999-12-31 00:00:00,d5763c4332fc9e35d12d2054df919a42a13bf618603b55ce7c03206644bea3c5
28977,71249,32783,On Promotion,Promotion,True,2006-06-23,9999-12-31 00:00:00,3f92862aadc8b51d8cf5f59c961cc01d770b6d7482aedefc343ed686fe975e8f
28978,71249,32783,Otherrrr,Other,True,2006-06-23,9999-12-31 00:00:00,f51188d2daeec2aca8f11759952eecd64cfd691c218cd92de55f830b6c2d6a49
28979,71248,32784,Price,Other,True,2006-06-23,9999-12-31 00:00:00,c6b819d292dff7605a7acdec0829ff32237307148ba62f7c6e25a94615ae9837
28980,71247,32785,Price,Other,True,2006-06-23,9999-12-31 00:00:00,cdeb495502a5b0df747668087cd6e35449a67684ef582594ce1e4c74e604b25e
28981,71246,32786,Price,Other,True,2006-06-23,9999-12-31 00:00:00,faaf0b354e833c168ddc73e69eb85085abb72fb81b8c31fe1cab0ef349746027
28982,71245,32787,Price,Other,True,2006-06-23,9999-12-31 00:00:00,57e26b75756a035eeb8e018a9f625f9c33f39c25dfe721ce3433a92d691ccce3
28983,71244,32788,Price,Other,True,2006-06-23,9999-12-31 00:00:00,a49163b4c0161200481ebf2c07e8fec1656a0aa1927ef13d7877341569a20af3
28984,71243,32789,Price,Other,True,2006-06-23,9999-12-31 00:00:00,6463914cc5aefe4f5d215222810cf52925554cb81886066dd7047e4609b8aa21
28985,71242,32790,Price,Other,True,2006-06-23,9999-12-31 00:00:00,0093106f7b8e73cc25a4c05c8ac1c53bd2df2aaf88ebd2da178289c9d523e372
28986,71241,32791,Price,Other,True,2006-06-23,9999-12-31 00:00:00,7a1e200c548e0cbddeadabec6203423e18eca5567aee1242c4575eea99328a08
28987,71240,32792,Price,Other,True,2006-06-23,9999-12-31 00:00:00,ebcc1c5aefebc228caeb61c6c28194b090e43f55c51a36e58f561946abc6ca94
28988,71239,32793,Review,Other,True,2006-06-23,9999-12-31 00:00:00,c4e40bce8b3ea50a84fc44ea11e269321ce398293f7b5193f0074220dcf33c8c
28989,71238,32794,Price,Other,True,2006-06-23,9999-12-31 00:00:00,604fd9c7f2fe12a0ff896c21dca863957a7b97aabdc0c3b76422075fd7d8153a
28990,71237,32795,Price,Other,True,2006-06-23,9999-12-31 00:00:00,a706afa2798801ce7f3e3642e366eab377f9f3465ae96843ea4fdb4cf48f5395
28991,71332,32796,Price,Other,True,2006-06-23,9999-12-31 00:00:00,ba98f9f21e20b0b7e8e9e6eaad65a19ca1e47f3ba1b8a03a2bd5196e9e5f30bf
28992,71330,32798,Price,Other,True,2006-06-23,9999-12-31 00:00:00,75432f39dae8a68ce57ca70976ffe70fba7238a853cae317cfdfeb4d64785d96
28993,71330,32798,On Promotion,Promotion,True,2006-06-23,9999-12-31 00:00:00,a14843bf4946a8549f13bbd5d16a0aa9086e465760fd0a86980b37e5322333a9
28994,71317,32799,Price,Other,True,2006-06-23,9999-12-31 00:00:00,7bbd007d3c1f772f838a05e7f5e7749722065fb64e93d71ee03ba5077536437f
28995,71329,32800,Price,Other,True,2006-06-23,9999-12-31 00:00:00,46b6a155ae9d3f58a4b1f2113c4658c04b49f9d8f5649e8660dac535a6e0b319
28996,71327,32802,Price,Other,True,2006-06-23,9999-12-31 00:00:00,bea92ab5e01e37f1f1949c6cd49e9d152ae72d80d2e5e8b64ee2e7b382b16760
28997,71326,32803,Price,Other,True,2006-06-23,9999-12-31 00:00:00,c8b9dda8fd675fbcd11b91dc13dc6a3d87b7501ab5e6ff6000fffa94c20b7509
28998,71325,32804,Price,Other,True,2006-06-23,9999-12-31 00:00:00,e91ec4af5436f71843fd832a231820fb2c95564a8424d091136e533035f76471
28999,71324,32805,Price,Other,True,2006-06-23,9999-12-31 00:00:00,d4fbdeeedf2cee8199b5c779317522342dfe9724ea5e70a6c9fc043bafb0be4b
29000,71323,32806,Price,Other,True,2006-06-23,9999-12-31 00:00:00,1d31e11e0fcf554f37c2763a9533188828b3936feacc4ccf248e173ddc420444
29001,71322,32807,Price,Other,True,2006-06-23,9999-12-31 00:00:00,a857a4c75f4d2cd8607e7f7ba1652a65d450e8be95da10f8cf17ff25c886d467
29002,71321,32808,Price,Other,True,2006-06-23,9999-12-31 00:00:00,c1da051086606ea5684374f0f12905058bc4c1d459e0be05537fa328e7703657
29003,71320,32809,Price,Other,True,2006-06-23,9999-12-31 00:00:00,224a8cfe4ebae8687807c9022164e01a49095498176c619c4b71626a04ee2a60
29004,71319,32810,Price,Other,True,2006-06-23,9999-12-31 00:00:00,5a0d409f045b4afea57b0b086767d26e0c1ea3943f8b08454690307ba469a8ee
29005,71318,32811,Price,Other,True,2006-06-23,9999-12-31 00:00:00,5ee5549aaa9282d9dc4c0572623338287bd44bf7e8615847b8f848072391e72c
29006,71337,32812,Price,Other,True,2006-06-23,9999-12-31 00:00:00,70236c0b19a0630d76e7baee9cf0dd94ae6a7f799e0f49b9945ae77394b3e39c
29007,71342,32813,Price,Other,True,2006-06-23,9999-12-31 00:00:00,8606a419c33dcd7edecb68622ee56c213e9a3eca95e4a7b049b13ad13f69ddae
29008,71350,32814,Price,Other,True,2006-06-23,9999-12-31 00:00:00,458f809fd4ad229124e4110b6c5cb47117440d0bf5fa36a5fad1eb9736d92463
29009,71349,32815,Price,Other,True,2006-06-23,9999-12-31 00:00:00,7bb50221ff32ecbc403913214dbdbe74c4907e5d869aca22c9dc4f28fe1e7c2a
29010,71349,32815,Otherrrr,Other,True,2006-06-23,9999-12-31 00:00:00,73161653badcf3c2deab9b2e2638f38735ec08c50b3f7487ab7abf9f8a99782e
29011,71348,32816,Price,Other,True,2006-06-23,9999-12-31 00:00:00,8b4b59f89357146e8038ef3013e47a0685a7cd18a09bbfb5d32755072fe58a48
29012,71348,32816,On Promotion,Promotion,True,2006-06-23,9999-12-31 00:00:00,046b2f9dd9a107b8a7190e0e6636a68c78ee6b435711a541592093cdbbfac2f0
29013,71347,32817,Price,Other,True,2006-06-23,9999-12-31 00:00:00,5e7038910729a83bd32fc60e0fff6ae0cc35f65ab76b9989e77fdbbe24350639
29014,71346,32818,Price,Other,True,2006-06-23,9999-12-31 00:00:00,e64188447ccfecfe39c79c8c3a9acd55183472435848d1454531b7f6cd07e9c1
29015,71346,32818,Otherrrr,Other,True,2006-06-23,9999-12-31 00:00:00,fdb8d99c1d9ba1d4f62aa972ef288439acd0d4269c7e64119fdad985f73344da
29016,71345,32819,Price,Other,True,2006-06-23,9999-12-31 00:00:00,699549f3cfa81f3603f28a04658ec4f5a13d407b225737c035853f69ecd63dd2
29017,71344,32820,Price,Other,True,2006-06-23,9999-12-31 00:00:00,acb9ab2610ab48a5dde0105b08f07e421d6c5a1a90dfbfec24d5fd6b808b3a30
29018,71343,32821,Price,Other,True,2006-06-23,9999-12-31 00:00:00,156e0ef9652d2c4b3af7280f16c3f623cacdd7a1d50153b5816c191da3c28614
29019,71333,32822,Price,Other,True,2006-06-23,9999-12-31 00:00:00,2170d90400ad608464696229c020548c2c62c10ce5b56f37413f53faafca36b4
29020,71341,32823,Price,Other,True,2006-06-23,9999-12-31 00:00:00,3e523b04092ca1ea6a681426b91fb2d4cef338961b13e08ce2921dabedc5e9ff
29021,71338,32826,Price,Other,True,2006-06-23,9999-12-31 00:00:00,055927eb7fc90364f9ada363a69631f66c43aa5b11b169838f67b51a5528c116
29022,71338,32826,On Promotion,Promotion,True,2006-06-23,9999-12-31 00:00:00,f88c814e6c9ec7837c2f11c705a418dde1497f2cb473815e67c9f9daac08733c
29023,71336,32827,Price,Other,True,2006-06-23,9999-12-31 00:00:00,b1cd17a49b9c49ac5bc1efebc59e2e3fb989f67c9465fe364a2ddbabf10df430
29024,71336,32827,Otherrrr,Other,True,2006-06-23,9999-12-31 00:00:00,939b0cd04e619d7bb91bc8404b985b1de52635ea5d29bc3dec19b91277b3f3b8
29025,71334,32829,Price,Other,True,2006-06-23,9999-12-31 00:00:00,08a931b7e6f3a05f65cbcf6ebe5ec0137602f4f447a030a3fefd99fe495e54fa
29026,71289,32830,Price,Other,True,2006-06-23,9999-12-31 00:00:00,b1019caafbe12dc86be81e48482e2bf4beb6ff97ec697541d841651b5e7d0880
29027,71297,32831,Price,Other,True,2006-06-23,9999-12-31 00:00:00,93702b26e4c7e310b772a327a5f85fa53f1ebcc147e64c1dd7754ce0b76f79f9
29028,71296,32832,Price,Other,True,2006-06-23,9999-12-31 00:00:00,929eb9f350fd2a1022fda4211c327ed2c8f6f764e3f474f7c15890fa64075d0e
29029,71295,32833,Price,Other,True,2006-06-23,9999-12-31 00:00:00,ab3a6d47c3f667b204c79cc5d2241ad8be5d8ee7eaaa9bc96a4fa47c6088c78e
29030,71294,32834,Price,Other,True,2006-06-23,9999-12-31 00:00:00,5fc7457d6dd4a40edb56516c11d9a16a24b7a097f518cc97982e98d978ec50bd
29031,71293,32835,Price,Other,True,2006-06-23,9999-12-31 00:00:00,1576c85425f3a0477d88332c0f53e4292755aeb8c40f4974e71f8e4dd84e0195
29032,71292,32836,Price,Other,True,2006-06-23,9999-12-31 00:00:00,f06af88018ad2d618bad03405a0d79327a8bfec64983cd92dcd4441cf75c6ca6
29033,71291,32837,Price,Other,True,2006-06-23,9999-12-31 00:00:00,1b85b6a5288f23b679b8cb06bc731c6c215fd372b44d47d260b6d1ceb0ee78ef
29034,71290,32838,Price,Other,True,2006-06-23,9999-12-31 00:00:00,36c5098473284a3d706d8453d674d833b3f2b5c9e106ffb0d1ea794c2af3fc0c
29035,71315,32839,Price,Other,True,2006-06-23,9999-12-31 00:00:00,497e6a197b426648f19502063a707f3efc5beda33f7d75c649d03f9fbc5bad65
29036,71288,32840,Price,Other,True,2006-06-23,9999-12-31 00:00:00,a6dadb25e88dfd3c0a8dc21c9eec6510ae23e383a69422cfd9388451b93e03bb
29037,71287,32841,Television  Advertisement,Marketing,True,2006-06-23,9999-12-31 00:00:00,30f353b360ad8810c351180b7cd7f2a707d805d28579693df5ea01227ec847c2
29038,71286,32842,Television  Advertisement,Marketing,True,2006-06-23,9999-12-31 00:00:00,db57d5368ae0badfcebb4784331cb62797cf969ccdb6b0f8ae1a0f93527d40cc
29039,71285,32843,On Promotion,Promotion,True,2006-06-23,9999-12-31 00:00:00,28d183e26f62cdcfcbf752711978ec038c73617f565db26b59d988cf07585355
29040,71284,32844,Price,Other,True,2006-06-23,9999-12-31 00:00:00,fd0f9a78e72bb7dba43b648bc4bd782ad1f42a3a3a175b23ce6eb4e41d8efe85
29041,71284,32844,On Promotion,Promotion,True,2006-06-23,9999-12-31 00:00:00,5c902e1081c66c43645c8feac70c7c32d625812327c1de656f890be79e751735
29042,71283,32845,Price,Other,True,2006-06-23,9999-12-31 00:00:00,078e7638690af13405ebfb6a1c09d18964e27d52861ee5e6619cdd66e24d53f9
29043,71282,32846,Price,Other,True,2006-06-23,9999-12-31 00:00:00,4a6dfe2fbe531e001144530bf5ebc6a2d58f975d219dab044624dbab164a20f3
29044,71316,32847,Price,Other,True,2006-06-23,9999-12-31 00:00:00,4f168df323a2dad1b65a701ebda3ad1b0b2b122a6476b6ed45c5b3e8e7f24893
29045,71316,32847,Otherrrr,Other,True,2006-06-23,9999-12-31 00:00:00,b9280d2f49d8366e42df64306663a7fcf628171f15b62b7b435159515a226d2c
29046,71299,32848,Price,Other,True,2006-06-23,9999-12-31 00:00:00,79764f3b4b7643502e5b7da518d358903f274b7079a0dd0faa4517e0b85ff8c7
29047,71298,32849,Price,Other,True,2006-06-23,9999-12-31 00:00:00,23aa4cfd21f68fbb9a8e031da77d1132f45e8c51ed71e087446c10f547e2efbc
29048,71314,32850,Price,Other,True,2006-06-23,9999-12-31 00:00:00,094d2de26e493c9c53ef25781f62350e8aa799d62910db36aa59a5560ccdb4c1
29049,71313,32851,Price,Other,True,2006-06-23,9999-12-31 00:00:00,67d160858538a6cb5cea0370f2da32724102392bfa24ef0a055b2a3afbf95787
29050,71312,32852,Price,Other,True,2006-06-23,9999-12-31 00:00:00,b8170217cdd9bc1e8be4665cfdc70e1bcb81d32b7f8b0f444bae7d979a7b135d
29051,71311,32853,Price,Other,True,2006-06-23,9999-12-31 00:00:00,5516b641c62a105114710062b86da8aa3b008111a1bfdf074f3322cfd18ceec9
29052,71310,32854,Price,Other,True,2006-06-23,9999-12-31 00:00:00,051b236c3b8c0510169cf0180b57b3c787f93d8019b825382ace618572ebdede
29053,71309,32855,Price,Other,True,2006-06-23,9999-12-31 00:00:00,1c4e1dd9404483e715724dc291de5e93e506520ea422f34f3c81c82df1573714
29054,71308,32856,Price,Other,True,2006-06-23,9999-12-31 00:00:00,f947c3e6ffe397f4f1272b3305a37012e3214916b09893ef696ba776c2a7e1fa
29055,71306,32857,Price,Other,True,2006-06-23,9999-12-31 00:00:00,929fc8a4b7e98015300f4e27b9361b28be44c1d1a4aa87f56441a83516e5a980
29056,71305,32858,Price,Other,True,2006-06-23,9999-12-31 00:00:00,9ad9d81e2ef26157a6c8ab1f32c48247be88cab25c86b16ada54bf0dd3ae54d5
29057,71304,32859,Price,Other,True,2006-06-23,9999-12-31 00:00:00,6680c4e10891bf4a28f7156e763d38c12a0a7438d1c56912f6a622762770afef
29058,71303,32860,Price,Other,True,2006-06-23,9999-12-31 00:00:00,c6db7652084538e053e93df9fbacdd72f368861e7d900c94997809501d59e126
29059,71302,32861,Price,Other,True,2006-06-23,9999-12-31 00:00:00,4def8d88b25946776db982f67418d6f2bb674bccbcbf82fae8a4f6a24bac9b6e
29060,71301,32862,Price,Other,True,2006-06-23,9999-12-31 00:00:00,4f6ad23c699a52943514a63205818b81daf3c5500c54e9a96b0babf68e4dca92
29061,71300,32863,Television  Advertisement,Marketing,True,2006-06-23,9999-12-31 00:00:00,c33c0681136f258f861bf2eaed2d2bf6cb4f7484fdff253577a094c565e4195c
29062,71300,32863,Otherrrr,Other,True,2006-06-23,9999-12-31 00:00:00,777a261d8f5f26c997c5d3c438698185ee517f9bb56ed6f19254525c1f23898f
29063,71307,32864,Price,Other,True,2006-06-23,9999-12-31 00:00:00,ccaaf4b405f4fe9682b1d9d330857229618f90988afec7e7e41f9406d59a29f4
29064,71397,32865,Price,Other,True,2006-06-23,9999-12-31 00:00:00,d78d89cf6aa4cad7efcacd81ccb249722fae61e0d57f7078b61e479a5dd7793a
29065,71398,32866,Price,Other,True,2006-06-23,9999-12-31 00:00:00,cee19e3e48e0e68811b4561671cb0f80366ede69695442942fe011e98fb4e741
29066,71399,32867,Price,Other,True,2006-06-23,9999-12-31 00:00:00,1fd7735e19820b5528393e4cbfb133480216e9b1f9a1321f89840e8992dc260d
29067,71400,32868,Price,Other,True,2006-06-23,9999-12-31 00:00:00,3701a5e6be3d7b660b0a8163ebd4ec2fd7d2fa5d241127092580ed6fc12a6277
29068,71401,32869,Price,Other,True,2006-06-23,9999-12-31 00:00:00,4afa14935ce41ae922e788bd8f2b4ce27721eae016fdb8fe1499063437bf1522
29069,71402,32870,Price,Other,True,2006-06-23,9999-12-31 00:00:00,b5da7a1d3330cf2d78eee1c985ec03ebc7d7693e8358de4e36ccfc20800d8e1e
29070,71403,32871,Price,Other,True,2006-06-23,9999-12-31 00:00:00,bc00c2c2b984c5befdccf626d4c569cb493f642b4d2b3ede618ada1e960d42cb
29071,71404,32872,Price,Other,True,2006-06-23,9999-12-31 00:00:00,061d59eba4cdb2204730c48131e934bb79194c8553d4435326df9a2783d3fb91
29072,71405,32873,Price,Other,True,2006-06-23,9999-12-31 00:00:00,c145ec6b36ef55376e93046f1fde673ae037049107e9f7a0c329ef027c1a4be6
29073,71396,32874,Price,Other,True,2006-06-23,9999-12-31 00:00:00,e4cea676f9e825277bb4abe5c56e1fd6d6736094239d404eac4ddc1638cd5222
29074,71395,32875,Price,Other,True,2006-06-23,9999-12-31 00:00:00,bbac5cf5968c1f6b154875b9b9dc2a1acca00114a9a5d1b5f50fff45f393c5bc
29075,71394,32876,Price,Other,True,2006-06-23,9999-12-31 00:00:00,a57191d011dc40bf590f910adec3f072b026359892b655ae9d01951ecc38c0ee
29076,71393,32877,Price,Other,True,2006-06-23,9999-12-31 00:00:00,90a1b86a3e021250c43f6999e02aa298c5aeddb6e9f844c7407c037cc567a5a7
29077,71392,32878,Price,Other,True,2006-06-23,9999-12-31 00:00:00,eca3b6638b08809ea6fcf3c2f1768de1fe20ac451ebeb0735dfaa9e07dd2acab
29078,71391,32879,Price,Other,True,2006-06-23,9999-12-31 00:00:00,9cf38136328c04cbac0a6a5955dac608ab6b30b89ddf5a4f281e15dfe0bcc492
29079,71391,32879,Otherrrr,Other,True,2006-06-23,9999-12-31 00:00:00,9fc14bf21872d473ea9675ed5791c37ea5e3e8868264bc420b0116dd5d627d0d
29080,71390,32880,Price,Other,True,2006-06-23,9999-12-31 00:00:00,5dc050911bb546ad5f9b204de8ec992c23ce7fceef2fc602a2881adedd940ac8
29081,71389,32881,Price,Other,True,2006-06-23,9999-12-31 00:00:00,b374ae509ccf41c18390ffe9f85105309001ac2bf27ef7ddcd97c37c14cde111
29082,71420,32882,Price,Other,True,2006-06-23,9999-12-31 00:00:00,5e88d919b7c3685724b3d8d2db0726a8672e0475a1e50a651bdbebe93c035564
29083,71388,32883,Price,Other,True,2006-06-23,9999-12-31 00:00:00,798e4900279db65ac1671adb4f9f3667934d6657433b775b29a89b1d56b481a6
29084,71415,32884,Review,Other,True,2006-06-23,9999-12-31 00:00:00,86e3119a282ccc5b739bfd4cccc3b603fc2aa3e9e3c49954701a0b03b203249f
29085,71421,32885,Price,Other,True,2006-06-23,9999-12-31 00:00:00,c72b0c565386a2014502b729f6b88dc89085aa365a05eca25cb8e2bc878afeee
29086,71422,32886,Price,Other,True,2006-06-23,9999-12-31 00:00:00,38c5a3dcafa855a68a2007eb40a92425076be2fbc9df536c3fbf4444f70816eb
29087,71423,32887,Price,Other,True,2006-06-23,9999-12-31 00:00:00,8cd346dd6aabd2705e8c956ff9b0d955cebba490634b0913d31ef83d8cba8043
29088,71424,32888,Price,Other,True,2006-06-23,9999-12-31 00:00:00,1241082a4ceb4ebf33505e321331eb4c53cc85c40f267a03d863e9a9a0f72a2e
29089,71424,32888,On Promotion,Promotion,True,2006-06-23,9999-12-31 00:00:00,de6b4fe0b33bc3421711bbdb58347bc6625c19f17b38c17b0c55f5e18a670a1e
29090,71425,32889,Price,Other,True,2006-06-23,9999-12-31 00:00:00,1c8eddac743455d27940090109b0d10be38261603db351dd3b0eda6a35001845
29091,71418,32891,On Promotion,Promotion,True,2006-06-23,9999-12-31 00:00:00,983f0e0696ced2067e601034d71c7a016479672986588eb2029b5c9506cfae17
29092,71417,32892,Manufacturer,Other,True,2006-06-23,9999-12-31 00:00:00,ed1fc8a1be1f4b84cd0c7ae6763e8d0e589b8e97e1ca0c76d1bba8ffbb0a8ad8
29093,71416,32893,Price,Other,True,2006-06-23,9999-12-31 00:00:00,940cb975400cb10f10be304b5333ee140ea61ad7b6410321aeb560e594144a3e
29094,71406,32894,Price,Other,True,2006-06-23,9999-12-31 00:00:00,e72cac080e266fab7f5bea10a0db98192dbc45cd18c46cbd53c28bbafd22be38
29095,71406,32894,On Promotion,Promotion,True,2006-06-23,9999-12-31 00:00:00,decbf233f28149d7a6392323d61f0869676d493f231b2a35d7ed701f49e704a5
29096,71414,32895,Price,Other,True,2006-06-23,9999-12-31 00:00:00,7771a48d1492a241d354e81a03410d26792145c799d79f80abf8563a61ea8065
29097,71413,32896,Price,Other,True,2006-06-23,9999-12-31 00:00:00,7a74e579c7313a2b0fff03a08489af684c9615aa49433a5e8903876ae969c5cb
29098,71412,32897,Price,Other,True,2006-06-23,9999-12-31 00:00:00,3f56e1bcd529081b96c30401e2409a020f4b89a83f64efceff9a463a262bb527
29099,71411,32898,On Promotion,Promotion,True,2006-06-23,9999-12-31 00:00:00,9e4c5b851ec55901e228c1688c574e3d94e160a4ca5db667bf55ec39b4b08a36
29100,71410,32899,Price,Other,True,2006-06-23,9999-12-31 00:00:00,699390f1f2b39cbbaa0085c55cc84ee9128e1cdf70fd48f1bd4ac164582e21c6
29101,71408,32901,On Promotion,Promotion,True,2006-06-23,9999-12-31 00:00:00,69a594723041112cdf6d3f58e492912c1f502d458b75c5648a4dd0b37cda18c9
29102,71407,32902,Price,Other,True,2006-06-23,9999-12-31 00:00:00,901e2ee32acc8bee9edb2e629c45600f0ffd90556ceab9d10cece06544af728a
29103,71407,32902,On Promotion,Promotion,True,2006-06-23,9999-12-31 00:00:00,5e67db1fd7c3fd029b341ab07d732db7c2b9928348038ecd647581bf34d8f200
29104,71359,32903,Price,Other,True,2006-06-23,9999-12-31 00:00:00,3998707ea15c7c9a6ca3dc0f39d9320a6b7946cce3fb502c523e0ba1704fec2f
29105,71368,32904,Price,Other,True,2006-06-23,9999-12-31 00:00:00,f7ba076306346d3565b5a15ebc592a15409e393eaf49b831ed6c0d16798d3f02
29106,71367,32905,Price,Other,True,2006-06-23,9999-12-31 00:00:00,e780f8b7dec2208f365d915bfc5003c76dd46b90d36e7dc05f6cf52ad2dacbdb
29107,71366,32906,Price,Other,True,2006-06-23,9999-12-31 00:00:00,1e345aa08c04705f272c8976c7823cc5b44a9e654c6d997a3a49a46dd672f7e3
29108,71365,32907,Price,Other,True,2006-06-23,9999-12-31 00:00:00,985998f598194f05f6907b0fb2cae81e461fafea9fb8d844e197a25785fb0877
29109,71364,32908,Price,Other,True,2006-06-23,9999-12-31 00:00:00,d87e625c7d067b5ddef00cd8c6a4c1333e8f1043049ddd49a3620a5a718fe37b
29110,71363,32909,Price,Other,True,2006-06-23,9999-12-31 00:00:00,fd8e3c0aa36754372bb2197a9f67d72b824d032d7efbc6397d0e9cd85a2e2e75
29111,71362,32910,Price,Other,True,2006-06-23,9999-12-31 00:00:00,f4ac2f33f641ee5ca1e0023359959769a84f8ea9937e33e333efd9862a9a1627
29112,71361,32911,Price,Other,True,2006-06-23,9999-12-31 00:00:00,e49c4a3e6b5746f9696e976480f474bd4b00bfdc5fd34b61521e4ffc100c6a6d
29113,71360,32912,Price,Other,True,2006-06-23,9999-12-31 00:00:00,8fd1ce19c11011053974b9ba4af908206a200e46dc957205d22134879e145730
