PURCHASEORDERDETAILKEY,PURCHASEORDERID,PURCHASEORDERDETAILID,PURCHASEORDERHEADERKEY,PRODUCTKEY,DUEDATE,ORDERQTY,UNITPRICE,LINETOTAL,RECEIVEDQTY,REJECTEDQTY,STOCKEDQTY,ORDERDETAILMODIFIEDDATE,ISCURRENT
7104,2973,6572,3505,183,2014-06-02,1250,0.21,262.5,1250.0,0.0,1250.0,2014-05-26,True
7105,2973,6573,3505,197,2014-06-02,1250,0.21,262.5,1250.0,0.0,1250.0,2014-05-26,True
7106,2974,6574,3506,191,2014-06-02,3,49.64,148.93,3.0,0.0,3.0,2014-05-26,True
7107,2974,6575,3506,192,2014-06-02,3,44.32,132.96,3.0,0.0,3.0,2014-05-26,True
7108,2975,6576,3507,494,2014-06-02,550,42.51,23382.98,550.0,0.0,550.0,2014-05-26,True
7109,2975,6577,3507,501,2014-06-02,550,5.59,3072.3,523.0,0.0,523.0,2014-05-26,True
7110,2976,6578,3508,493,2014-06-02,60,15.74,944.37,51.0,0.0,51.0,2014-05-26,True
7111,2977,6579,3509,495,2014-06-02,550,43.46,23902.73,550.0,0.0,550.0,2014-05-26,True
7112,2977,6580,3509,497,2014-06-02,550,37.62,20691.83,550.0,0.0,550.0,2014-05-26,True
7113,2977,6581,3509,503,2014-06-02,550,6.53,3592.05,550.0,0.0,550.0,2014-05-26,True
7114,2977,6582,3509,502,2014-06-02,550,6.18,3401.48,550.0,0.0,550.0,2014-05-26,True
7115,2978,6583,3510,188,2014-06-02,550,29.58,16268.18,550.0,0.0,550.0,2014-05-26,True
7116,2978,6584,3510,189,2014-06-02,550,36.1,19854.45,550.0,0.0,550.0,2014-05-26,True
7117,2978,6585,3510,190,2014-06-02,550,48.58,26720.93,550.0,0.0,550.0,2014-05-26,True
7118,2979,6586,3511,498,2014-06-02,550,32.25,17735.03,550.0,0.0,550.0,2014-05-26,True
7119,2979,6587,3511,496,2014-06-02,550,36.56,20108.55,550.0,0.0,550.0,2014-05-26,True
7120,2980,6588,3512,190,2014-06-02,550,46.42,25531.28,550.0,0.0,550.0,2014-05-26,True
7121,2981,6589,3513,175,2014-06-03,3,41.22,123.67,3.0,0.0,3.0,2014-05-27,True
7122,2981,6590,3513,176,2014-06-03,3,45.5,136.49,3.0,0.0,3.0,2014-05-27,True
7123,2981,6591,3513,177,2014-06-03,3,41.22,123.67,3.0,0.0,3.0,2014-05-27,True
7124,2981,6592,3513,178,2014-06-03,3,39.12,117.37,3.0,0.0,3.0,2014-05-27,True
7125,2982,6593,3514,184,2014-06-03,3,41.92,125.75,3.0,0.0,3.0,2014-05-27,True
7126,2983,6594,3515,248,2014-06-03,3,50.26,150.79,3.0,0.0,3.0,2014-05-27,True
7127,2984,6595,3516,168,2014-06-03,3,47.68,143.04,3.0,0.0,3.0,2014-05-27,True
7128,2984,6596,3516,169,2014-06-03,3,45.58,136.74,3.0,0.0,3.0,2014-05-27,True
7129,2985,6597,3517,126,2014-06-03,550,16.09,8847.3,550.0,0.0,550.0,2014-05-27,True
7130,2986,6598,3518,186,2014-06-03,3,57.03,171.08,3.0,0.0,3.0,2014-05-27,True
7131,2987,6599,3519,117,2014-06-03,550,37.09,20397.3,550.0,0.0,550.0,2014-05-27,True
7132,2988,6600,3520,118,2014-06-03,550,26.6,14628.08,550.0,0.0,550.0,2014-05-27,True
7133,2989,6601,3521,188,2014-06-03,550,27.06,14882.18,550.0,0.0,550.0,2014-05-27,True
7134,2989,6602,3521,189,2014-06-03,550,33.58,18468.45,550.0,0.0,550.0,2014-05-27,True
7135,2989,6603,3521,190,2014-06-03,550,46.06,25334.93,550.0,0.0,550.0,2014-05-27,True
7136,2990,6604,3522,223,2014-06-03,3,43.34,130.03,3.0,0.0,3.0,2014-05-27,True
7137,2990,6605,3522,224,2014-06-03,3,39.07,117.21,3.0,0.0,3.0,2014-05-27,True
7138,2990,6606,3522,225,2014-06-03,3,36.97,110.91,3.0,0.0,3.0,2014-05-27,True
7139,2991,6607,3523,88,2014-06-03,3,41.22,123.67,3.0,0.0,3.0,2014-05-27,True
7140,2991,6608,3523,89,2014-06-03,3,45.5,136.49,3.0,0.0,3.0,2014-05-27,True
7141,2991,6609,3523,90,2014-06-03,3,41.22,123.67,3.0,0.0,3.0,2014-05-27,True
7142,2991,6610,3523,91,2014-06-03,3,39.12,117.37,3.0,0.0,3.0,2014-05-27,True
7143,2992,6611,3524,191,2014-06-03,3,47.47,142.41,3.0,0.0,3.0,2014-05-27,True
7144,2992,6612,3524,192,2014-06-03,3,42.8,128.39,3.0,0.0,3.0,2014-05-27,True
7145,2993,6613,3525,99,2014-06-03,3,41.22,123.67,3.0,0.0,3.0,2014-05-27,True
7146,2993,6614,3525,100,2014-06-03,3,39.12,117.37,3.0,0.0,3.0,2014-05-27,True
7147,2993,6615,3525,101,2014-06-03,3,43.4,130.19,3.0,0.0,3.0,2014-05-27,True
7148,2994,6616,3526,6,2014-06-03,550,62.99,34644.23,550.0,0.0,550.0,2014-05-27,True
7149,2995,6617,3527,191,2014-06-03,3,45.37,136.11,3.0,0.0,3.0,2014-05-27,True
7150,2995,6618,3527,192,2014-06-03,3,40.49,121.46,3.0,0.0,3.0,2014-05-27,True
7151,2995,6619,3527,193,2014-06-03,60,26.37,1581.93,60.0,0.0,60.0,2014-05-27,True
7152,2996,6620,3528,121,2014-06-03,3,48.76,146.29,3.0,0.0,3.0,2014-05-27,True
7153,2997,6621,3529,156,2014-06-04,3,34.19,102.56,3.0,0.0,3.0,2014-05-28,True
7154,2998,6622,3530,194,2014-06-04,3,50.26,150.79,3.0,0.0,3.0,2014-05-28,True
7155,2999,6623,3531,119,2014-06-04,550,10.73,5902.05,550.0,0.0,550.0,2014-05-28,True
7156,2999,6624,3531,120,2014-06-04,550,14.12,7767.38,550.0,0.0,550.0,2014-05-28,True
7157,3000,6625,3532,151,2014-06-04,60,50.26,3015.81,60.0,0.0,60.0,2014-05-28,True
7158,3000,6626,3532,152,2014-06-04,60,57.15,3429.09,60.0,6.0,54.0,2014-05-28,True
7159,3000,6627,3532,153,2014-06-04,60,53.2,3192.21,60.0,0.0,60.0,2014-05-28,True
7160,3001,6628,3533,439,2014-06-04,550,30.44,16741.73,550.0,0.0,550.0,2014-05-28,True
7161,3001,6629,3533,436,2014-06-04,550,40.94,22516.73,550.0,0.0,550.0,2014-05-28,True
7162,3002,6630,3534,111,2014-06-04,60,9.2,551.88,60.0,9.0,51.0,2014-05-28,True
7163,3003,6631,3535,132,2014-06-04,550,5.78,3176.25,550.0,0.0,550.0,2014-05-28,True
7164,3004,6632,3536,112,2014-06-04,550,23.39,12866.7,550.0,550.0,0.0,2014-05-28,True
7165,3004,6633,3536,113,2014-06-04,550,27.65,15205.58,550.0,550.0,0.0,2014-05-28,True
7166,3005,6634,3537,164,2014-06-04,550,1.37,750.75,550.0,0.0,550.0,2014-05-28,True
7167,3005,6635,3537,5,2014-06-04,550,62.99,34644.23,523.0,0.0,523.0,2014-05-28,True
7168,3005,6636,3537,131,2014-06-04,550,3.49,1917.3,550.0,0.0,550.0,2014-05-28,True
7169,3006,6637,3538,162,2014-06-04,550,6.2,3407.25,468.0,0.0,468.0,2014-05-28,True
7170,3006,6638,3538,163,2014-06-04,550,1.47,808.5,550.0,0.0,550.0,2014-05-28,True
7171,3006,6639,3538,132,2014-06-04,550,6.2,3407.25,550.0,0.0,550.0,2014-05-28,True
7172,3007,6640,3539,112,2014-06-04,550,22.17,12191.03,550.0,0.0,550.0,2014-05-28,True
7173,3007,6641,3539,113,2014-06-04,550,29.28,16106.48,550.0,0.0,550.0,2014-05-28,True
7174,3008,6642,3540,150,2014-06-04,3,19.98,59.94,3.0,0.0,3.0,2014-05-28,True
7175,3009,6643,3541,207,2014-06-04,3,39.07,117.21,3.0,0.0,3.0,2014-05-28,True
7176,3009,6644,3541,208,2014-06-04,3,36.97,110.91,3.0,0.0,3.0,2014-05-28,True
7177,3009,6645,3541,170,2014-06-04,3,41.24,123.73,3.0,0.0,3.0,2014-05-28,True
7178,3009,6646,3541,158,2014-06-04,3,36.97,110.91,3.0,0.0,3.0,2014-05-28,True
7179,3009,6647,3541,159,2014-06-04,3,34.87,104.61,3.0,0.0,3.0,2014-05-28,True
7180,3010,6648,3542,9,2014-06-04,550,31.49,17319.23,550.0,0.0,550.0,2014-05-28,True
7181,3010,6649,3542,7,2014-06-04,550,48.29,26559.23,550.0,55.0,495.0,2014-05-28,True
7182,3011,6650,3543,243,2014-06-04,3,43.27,129.81,3.0,0.0,3.0,2014-05-28,True
7183,3011,6651,3543,244,2014-06-04,3,47.54,142.63,3.0,0.0,3.0,2014-05-28,True
7184,3011,6652,3543,245,2014-06-04,3,43.27,129.81,3.0,0.0,3.0,2014-05-28,True
7185,3011,6653,3543,246,2014-06-04,3,41.17,123.51,3.0,0.0,3.0,2014-05-28,True
7186,3012,6654,3544,140,2014-06-04,550,11.09,6098.4,550.0,82.0,468.0,2014-05-28,True
7187,3012,6655,3544,141,2014-06-04,550,8.76,4816.35,550.0,0.0,550.0,2014-05-28,True
7188,3013,6656,3545,211,2014-06-05,3,47.47,142.41,3.0,0.0,3.0,2014-05-29,True
7189,3014,6657,3546,115,2014-06-05,550,23.08,12693.45,550.0,0.0,550.0,2014-05-29,True
7190,3014,6658,3546,116,2014-06-05,550,29.27,16100.7,550.0,0.0,550.0,2014-05-29,True
7191,3015,6659,3547,212,2014-06-05,3,45.37,136.11,3.0,0.0,3.0,2014-05-29,True
7192,3015,6660,3547,213,2014-06-05,3,49.64,148.93,3.0,0.0,3.0,2014-05-29,True
7193,3015,6661,3547,214,2014-06-05,3,45.37,136.11,3.0,0.0,3.0,2014-05-29,True
7194,3015,6662,3547,215,2014-06-05,3,43.27,129.81,3.0,0.0,3.0,2014-05-29,True
7195,3015,6663,3547,216,2014-06-05,3,47.54,142.63,3.0,0.0,3.0,2014-05-29,True
7196,3015,6664,3547,217,2014-06-05,3,43.27,129.81,3.0,0.0,3.0,2014-05-29,True
7197,3015,6665,3547,218,2014-06-05,3,41.17,123.51,3.0,0.0,3.0,2014-05-29,True
7198,3015,6666,3547,442,2014-06-05,550,21.09,11601.98,550.0,0.0,550.0,2014-05-29,True
7199,3015,6667,3547,439,2014-06-05,550,30.44,16741.73,550.0,0.0,550.0,2014-05-29,True
7200,3015,6668,3547,436,2014-06-05,550,40.94,22516.73,550.0,0.0,550.0,2014-05-29,True
7201,3016,6669,3548,109,2014-06-05,550,2.32,1276.28,468.0,0.0,468.0,2014-05-29,True
7202,3017,6670,3549,122,2014-06-05,550,3.64,2003.93,550.0,0.0,550.0,2014-05-29,True
7203,3018,6671,3550,440,2014-06-05,550,21.09,11601.98,550.0,0.0,550.0,2014-05-29,True
7204,3018,6672,3550,437,2014-06-05,550,30.44,16741.73,550.0,0.0,550.0,2014-05-29,True
7205,3018,6673,3550,435,2014-06-05,550,40.94,22516.73,550.0,0.0,550.0,2014-05-29,True
7206,3019,6674,3551,165,2014-06-05,60,3.6,216.09,60.0,0.0,60.0,2014-05-29,True
7207,3019,6675,3551,166,2014-06-05,60,3.98,238.77,60.0,0.0,60.0,2014-05-29,True
7208,3020,6676,3552,9,2014-06-05,550,31.49,17319.23,550.0,0.0,550.0,2014-05-29,True
7209,3020,6677,3552,7,2014-06-05,550,48.29,26559.23,550.0,55.0,495.0,2014-05-29,True
7210,3021,6678,3553,120,2014-06-05,550,12.97,7132.13,550.0,0.0,550.0,2014-05-29,True
7211,3022,6679,3554,441,2014-06-05,550,21.09,11601.98,550.0,82.0,468.0,2014-05-29,True
7212,3022,6680,3554,438,2014-06-05,550,30.44,16741.73,550.0,0.0,550.0,2014-05-29,True
7213,3023,6681,3555,434,2014-06-05,550,40.94,22516.73,550.0,0.0,550.0,2014-05-29,True
7214,3024,6682,3556,4,2014-06-05,550,62.99,34644.23,550.0,0.0,550.0,2014-05-29,True
7215,3025,6683,3557,78,2014-06-05,3,43.32,129.97,3.0,0.0,3.0,2014-05-29,True
7216,3025,6684,3557,79,2014-06-05,3,47.6,142.79,3.0,0.0,3.0,2014-05-29,True
7217,3025,6685,3557,80,2014-06-05,3,43.32,129.97,3.0,0.0,3.0,2014-05-29,True
7218,3025,6686,3557,81,2014-06-05,3,41.22,123.67,3.0,0.0,3.0,2014-05-29,True
7219,3025,6687,3557,82,2014-06-05,3,45.5,136.49,3.0,0.0,3.0,2014-05-29,True
7220,3025,6688,3557,83,2014-06-05,3,41.22,123.67,3.0,0.0,3.0,2014-05-29,True
7221,3025,6689,3557,84,2014-06-05,3,39.12,117.37,3.0,0.0,3.0,2014-05-29,True
7222,3025,6690,3557,145,2014-06-05,3,43.4,130.19,3.0,0.0,3.0,2014-05-29,True
7223,3025,6691,3557,134,2014-06-05,3,39.12,117.37,3.0,0.0,3.0,2014-05-29,True
7224,3026,6692,3558,73,2014-06-05,3,47.68,143.04,3.0,0.0,3.0,2014-05-29,True
7225,3027,6693,3559,115,2014-06-05,550,23.4,12872.48,550.0,0.0,550.0,2014-05-29,True
7226,3027,6694,3559,116,2014-06-05,550,27.87,15326.85,550.0,0.0,550.0,2014-05-29,True
7227,3028,6695,3560,123,2014-06-05,550,6.75,3713.33,550.0,0.0,550.0,2014-05-29,True
7228,3029,6696,3561,10,2014-06-06,550,31.49,17319.23,550.0,0.0,550.0,2014-05-30,True
7229,3029,6697,3561,8,2014-06-06,550,48.29,26559.23,550.0,0.0,550.0,2014-05-30,True
7230,3029,6698,3561,114,2014-06-06,550,36.28,19952.63,550.0,0.0,550.0,2014-05-30,True
7231,3030,6699,3562,151,2014-06-06,60,50.75,3044.79,60.0,0.0,60.0,2014-05-30,True
7232,3030,6700,3562,152,2014-06-06,60,58.26,3495.87,60.0,6.0,54.0,2014-05-30,True
7233,3030,6701,3562,153,2014-06-06,60,50.75,3044.79,60.0,0.0,60.0,2014-05-30,True
7234,3031,6702,3563,119,2014-06-06,550,10.38,5711.48,550.0,0.0,550.0,2014-05-30,True
7235,3032,6703,3564,86,2014-06-06,3,47.75,143.26,3.0,0.0,3.0,2014-05-30,True
7236,3032,6704,3564,87,2014-06-06,3,43.48,130.44,3.0,0.0,3.0,2014-05-30,True
7237,3033,6705,3565,149,2014-06-06,3,12.72,38.15,3.0,0.0,3.0,2014-05-30,True
7238,3033,6706,3565,150,2014-06-06,3,19.94,59.82,3.0,0.0,3.0,2014-05-30,True
7239,3034,6707,3566,124,2014-06-06,3,38.16,114.47,3.0,0.0,3.0,2014-05-30,True
7240,3035,6708,3567,110,2014-06-06,3,44.22,132.65,3.0,0.0,3.0,2014-05-30,True
7241,3036,6709,3568,10,2014-06-06,550,31.49,17319.23,468.0,0.0,468.0,2014-05-30,True
7242,3036,6710,3568,8,2014-06-06,550,48.29,26559.23,550.0,0.0,550.0,2014-05-30,True
7243,3037,6711,3569,167,2014-06-06,60,6.98,418.95,60.0,0.0,60.0,2014-05-30,True
7244,3038,6712,3570,97,2014-06-06,3,39.28,117.84,3.0,0.0,3.0,2014-05-30,True
7245,3038,6713,3570,62,2014-06-06,3,37.18,111.54,3.0,0.0,3.0,2014-05-30,True
7246,3038,6714,3570,69,2014-06-06,3,41.45,124.36,3.0,0.0,3.0,2014-05-30,True
7247,3038,6715,3570,68,2014-06-06,3,37.18,111.54,3.0,0.0,3.0,2014-05-30,True
7248,3038,6716,3570,67,2014-06-06,3,47.52,142.57,3.0,0.0,3.0,2014-05-30,True
7249,3039,6717,3571,165,2014-06-06,60,3.38,202.86,60.0,0.0,60.0,2014-05-30,True
7250,3039,6718,3571,166,2014-06-06,60,4.32,258.93,60.0,0.0,60.0,2014-05-30,True
7251,3040,6719,3572,247,2014-06-06,3,47.49,142.47,3.0,0.0,3.0,2014-05-30,True
7252,3040,6720,3572,235,2014-06-06,3,43.27,129.81,3.0,0.0,3.0,2014-05-30,True
7253,3040,6721,3572,249,2014-06-06,3,47.54,142.63,3.0,0.0,3.0,2014-05-30,True
7254,3041,6722,3573,149,2014-06-06,3,12.36,37.08,3.0,0.0,3.0,2014-05-30,True
7255,3042,6723,3574,118,2014-06-06,550,39.2,21558.08,550.0,82.0,468.0,2014-05-30,True
7256,3043,6724,3575,214,2014-06-06,3,39.07,117.21,3.0,0.0,3.0,2014-05-30,True
7257,3043,6725,3575,215,2014-06-06,3,43.34,130.03,3.0,0.0,3.0,2014-05-30,True
7258,3043,6726,3575,216,2014-06-06,3,39.07,117.21,3.0,0.0,3.0,2014-05-30,True
7259,3044,6727,3576,500,2014-06-06,550,34.87,19178.78,550.0,0.0,550.0,2014-05-30,True
7260,3044,6728,3576,499,2014-06-06,550,39.76,21869.93,550.0,0.0,550.0,2014-05-30,True
7261,3045,6729,3577,96,2014-06-07,3,37.18,111.54,3.0,0.0,3.0,2014-05-31,True
7262,3046,6730,3578,158,2014-06-07,3,43.38,130.13,3.0,0.0,3.0,2014-05-31,True
7263,3046,6731,3578,159,2014-06-07,3,41.28,123.83,3.0,0.0,3.0,2014-05-31,True
7264,3046,6732,3578,160,2014-06-07,3,45.55,136.65,3.0,0.0,3.0,2014-05-31,True
7265,3047,6733,3579,500,2014-06-07,550,34.35,18890.03,550.0,0.0,550.0,2014-05-31,True
7266,3047,6734,3579,499,2014-06-07,550,39.24,21581.18,550.0,0.0,550.0,2014-05-31,True
7267,3048,6735,3580,160,2014-06-07,3,45.44,136.33,3.0,0.0,3.0,2014-05-31,True
7268,3049,6736,3581,498,2014-06-07,550,32.77,18023.78,550.0,0.0,550.0,2014-05-31,True
7269,3049,6737,3581,496,2014-06-07,550,37.09,20397.3,550.0,0.0,550.0,2014-05-31,True
7270,3049,6738,3581,494,2014-06-07,550,43.04,23671.73,550.0,0.0,550.0,2014-05-31,True
7271,3050,6739,3582,203,2014-06-07,550,10.82,5948.25,550.0,0.0,550.0,2014-05-31,True
7272,3051,6740,3583,447,2014-06-07,550,82.83,45558.98,550.0,0.0,550.0,2014-05-31,True
7273,3051,6741,3583,446,2014-06-07,550,82.83,45558.98,550.0,0.0,550.0,2014-05-31,True
7274,3052,6742,3584,183,2014-06-07,1250,0.21,262.5,1250.0,187.0,1063.0,2014-05-31,True
7275,3052,6743,3584,197,2014-06-07,1250,0.21,262.5,1250.0,0.0,1250.0,2014-05-31,True
7276,3053,6744,3585,193,2014-06-07,60,28.7,1721.79,60.0,0.0,60.0,2014-05-31,True
7277,3054,6745,3586,494,2014-06-07,550,42.51,23382.98,550.0,0.0,550.0,2014-05-31,True
7278,3054,6746,3586,501,2014-06-07,550,5.59,3072.3,550.0,0.0,550.0,2014-05-31,True
7279,3055,6747,3587,493,2014-06-07,60,15.74,944.37,60.0,0.0,60.0,2014-05-31,True
7280,3056,6748,3588,495,2014-06-07,550,43.46,23902.73,468.0,0.0,468.0,2014-05-31,True
7281,3056,6749,3588,497,2014-06-07,550,37.62,20691.83,550.0,0.0,550.0,2014-05-31,True
7282,3056,6750,3588,503,2014-06-07,550,6.53,3592.05,550.0,0.0,550.0,2014-05-31,True
7283,3056,6751,3588,502,2014-06-07,550,6.18,3401.48,550.0,0.0,550.0,2014-05-31,True
7284,3057,6752,3589,188,2014-06-07,550,29.58,16268.18,550.0,0.0,550.0,2014-05-31,True
7285,3057,6753,3589,189,2014-06-07,550,36.1,19854.45,550.0,0.0,550.0,2014-05-31,True
7286,3057,6754,3589,190,2014-06-07,550,48.58,26720.93,550.0,0.0,550.0,2014-05-31,True
7287,3058,6755,3590,498,2014-06-07,550,32.25,17735.03,550.0,0.0,550.0,2014-05-31,True
7288,3058,6756,3590,496,2014-06-07,550,36.56,20108.55,550.0,0.0,550.0,2014-05-31,True
7289,3059,6757,3591,190,2014-06-07,550,46.42,25531.28,550.0,0.0,550.0,2014-05-31,True
7290,3060,6758,3592,179,2014-06-07,3,43.4,130.19,3.0,0.0,3.0,2014-05-31,True
7291,3060,6759,3592,180,2014-06-07,3,39.12,117.37,3.0,0.0,3.0,2014-05-31,True
7292,3060,6760,3592,181,2014-06-07,3,37.02,111.07,3.0,0.0,3.0,2014-05-31,True
7293,3061,6761,3593,184,2014-06-09,3,41.92,125.75,3.0,0.0,3.0,2014-06-02,True
7294,3062,6762,3594,248,2014-06-09,3,50.26,150.79,3.0,0.0,3.0,2014-06-02,True
7295,3063,6763,3595,157,2014-06-09,3,49.85,149.56,3.0,0.0,3.0,2014-06-02,True
7296,3063,6764,3595,171,2014-06-09,3,45.58,136.74,3.0,0.0,3.0,2014-06-02,True
7297,3063,6765,3595,172,2014-06-09,3,43.48,130.44,3.0,0.0,3.0,2014-06-02,True
7298,3064,6766,3596,126,2014-06-09,550,16.09,8847.3,550.0,0.0,550.0,2014-06-02,True
7299,3065,6767,3597,186,2014-06-09,3,57.03,171.08,3.0,0.0,3.0,2014-06-02,True
7300,3066,6768,3598,117,2014-06-09,550,37.09,20397.3,468.0,0.0,468.0,2014-06-02,True
7301,3067,6769,3599,118,2014-06-09,550,26.6,14628.08,550.0,0.0,550.0,2014-06-02,True
7302,3068,6770,3600,188,2014-06-09,550,27.06,14882.18,550.0,0.0,550.0,2014-06-02,True
7303,3068,6771,3600,189,2014-06-09,550,33.58,18468.45,550.0,0.0,550.0,2014-06-02,True
7304,3068,6772,3600,190,2014-06-09,550,46.06,25334.93,550.0,0.0,550.0,2014-06-02,True
7305,3069,6773,3601,226,2014-06-09,3,41.24,123.73,3.0,0.0,3.0,2014-06-02,True
7306,3069,6774,3601,227,2014-06-09,3,36.97,110.91,3.0,0.0,3.0,2014-06-02,True
7307,3069,6775,3601,228,2014-06-09,3,34.87,104.61,3.0,0.0,3.0,2014-06-02,True
7308,3069,6776,3601,229,2014-06-09,3,39.14,117.43,3.0,0.0,3.0,2014-06-02,True
7309,3069,6777,3601,230,2014-06-09,3,47.58,142.73,3.0,0.0,3.0,2014-06-02,True
7310,3070,6778,3602,92,2014-06-09,3,43.4,130.19,3.0,0.0,3.0,2014-06-02,True
7311,3070,6779,3602,93,2014-06-09,3,39.12,117.37,3.0,0.0,3.0,2014-06-02,True
7312,3070,6780,3602,94,2014-06-09,3,37.02,111.07,3.0,0.0,3.0,2014-06-02,True
7313,3071,6781,3603,193,2014-06-09,60,25.42,1525.23,60.0,0.0,60.0,2014-06-02,True
7314,3072,6782,3604,102,2014-06-09,3,39.12,117.37,3.0,0.0,3.0,2014-06-02,True
7315,3072,6783,3604,103,2014-06-09,3,37.02,111.07,3.0,0.0,3.0,2014-06-02,True
7316,3073,6784,3605,6,2014-06-09,550,62.99,34644.23,550.0,0.0,550.0,2014-06-02,True
7317,3074,6785,3606,191,2014-06-09,3,45.37,136.11,3.0,0.0,3.0,2014-06-02,True
7318,3074,6786,3606,192,2014-06-09,3,40.49,121.46,3.0,0.0,3.0,2014-06-02,True
7319,3075,6787,3607,121,2014-06-09,3,48.76,146.29,3.0,0.0,3.0,2014-06-02,True
7320,3076,6788,3608,156,2014-06-09,3,34.19,102.56,3.0,0.0,3.0,2014-06-02,True
7321,3077,6789,3609,194,2014-06-10,3,50.26,150.79,3.0,0.0,3.0,2014-06-03,True
7322,3078,6790,3610,119,2014-06-10,550,10.73,5902.05,550.0,0.0,550.0,2014-06-03,True
7323,3078,6791,3610,120,2014-06-10,550,14.12,7767.38,550.0,0.0,550.0,2014-06-03,True
7324,3079,6792,3611,154,2014-06-10,60,63.69,3821.58,60.0,0.0,60.0,2014-06-03,True
7325,3079,6793,3611,155,2014-06-10,60,48.91,2934.54,60.0,0.0,60.0,2014-06-03,True
7326,3080,6794,3612,440,2014-06-10,550,21.09,11601.98,550.0,0.0,550.0,2014-06-03,True
7327,3080,6795,3612,437,2014-06-10,550,30.44,16741.73,550.0,55.0,495.0,2014-06-03,True
7328,3080,6796,3612,434,2014-06-10,550,40.94,22516.73,550.0,0.0,550.0,2014-06-03,True
7329,3081,6797,3613,111,2014-06-10,60,9.2,551.88,60.0,0.0,60.0,2014-06-03,True
7330,3082,6798,3614,162,2014-06-10,550,5.78,3176.25,550.0,82.0,468.0,2014-06-03,True
7331,3082,6799,3614,163,2014-06-10,550,1.16,635.25,550.0,0.0,550.0,2014-06-03,True
7332,3083,6800,3615,112,2014-06-10,550,23.39,12866.7,550.0,0.0,550.0,2014-06-03,True
7333,3083,6801,3615,113,2014-06-10,550,27.65,15205.58,550.0,0.0,550.0,2014-06-03,True
7334,3084,6802,3616,164,2014-06-10,550,1.37,750.75,550.0,0.0,550.0,2014-06-03,True
7335,3084,6803,3616,5,2014-06-10,550,62.99,34644.23,550.0,0.0,550.0,2014-06-03,True
7336,3085,6804,3617,162,2014-06-10,550,6.2,3407.25,550.0,0.0,550.0,2014-06-03,True
7337,3085,6805,3617,163,2014-06-10,550,1.47,808.5,523.0,0.0,523.0,2014-06-03,True
7338,3085,6806,3617,132,2014-06-10,550,6.2,3407.25,550.0,0.0,550.0,2014-06-03,True
7339,3086,6807,3618,112,2014-06-10,550,22.17,12191.03,468.0,0.0,468.0,2014-06-03,True
7340,3086,6808,3618,113,2014-06-10,550,29.28,16106.48,550.0,0.0,550.0,2014-06-03,True
7341,3087,6809,3619,150,2014-06-10,3,19.98,59.94,3.0,0.0,3.0,2014-06-03,True
7342,3088,6810,3620,160,2014-06-10,3,39.14,117.43,3.0,0.0,3.0,2014-06-03,True
7343,3089,6811,3621,9,2014-06-10,550,31.49,17319.23,550.0,0.0,550.0,2014-06-03,True
7344,3089,6812,3621,7,2014-06-10,550,48.29,26559.23,550.0,0.0,550.0,2014-06-03,True
7345,3090,6813,3622,247,2014-06-10,3,45.44,136.33,3.0,0.0,3.0,2014-06-03,True
7346,3090,6814,3622,235,2014-06-10,3,41.17,123.51,3.0,0.0,3.0,2014-06-03,True
7347,3090,6815,3622,249,2014-06-10,3,39.07,117.21,3.0,0.0,3.0,2014-06-03,True
7348,3091,6816,3623,142,2014-06-10,550,9.69,5330.33,550.0,0.0,550.0,2014-06-03,True
7349,3091,6817,3623,143,2014-06-10,550,6.88,3782.63,550.0,0.0,550.0,2014-06-03,True
7350,3091,6818,3623,144,2014-06-10,550,7.8,4290.83,550.0,27.0,523.0,2014-06-03,True
7351,3091,6819,3623,133,2014-06-10,550,8.76,4816.35,550.0,0.0,550.0,2014-06-03,True
7352,3092,6820,3624,211,2014-06-10,3,47.47,142.41,3.0,0.0,3.0,2014-06-03,True
7353,3093,6821,3625,117,2014-06-11,550,34.98,19236.53,550.0,0.0,550.0,2014-06-04,True
7354,3094,6822,3626,212,2014-06-11,3,45.37,136.11,3.0,0.0,3.0,2014-06-04,True
7355,3094,6823,3626,213,2014-06-11,3,49.64,148.93,3.0,0.0,3.0,2014-06-04,True
7356,3095,6824,3627,109,2014-06-11,550,2.32,1276.28,550.0,0.0,550.0,2014-06-04,True
7357,3096,6825,3628,122,2014-06-11,550,3.64,2003.93,468.0,0.0,468.0,2014-06-04,True
7358,3097,6826,3629,440,2014-06-11,550,21.09,11601.98,550.0,0.0,550.0,2014-06-04,True
7359,3097,6827,3629,437,2014-06-11,550,30.44,16741.73,550.0,0.0,550.0,2014-06-04,True
7360,3097,6828,3629,435,2014-06-11,550,40.94,22516.73,550.0,0.0,550.0,2014-06-04,True
7361,3098,6829,3630,165,2014-06-11,60,3.6,216.09,60.0,0.0,60.0,2014-06-04,True
7362,3098,6830,3630,166,2014-06-11,60,3.98,238.77,60.0,0.0,60.0,2014-06-04,True
7363,3099,6831,3631,9,2014-06-11,550,31.49,17319.23,550.0,0.0,550.0,2014-06-04,True
7364,3099,6832,3631,7,2014-06-11,550,48.29,26559.23,550.0,0.0,550.0,2014-06-04,True
7365,3100,6833,3632,120,2014-06-11,550,12.97,7132.13,550.0,0.0,550.0,2014-06-04,True
7366,3101,6834,3633,441,2014-06-11,550,21.09,11601.98,550.0,0.0,550.0,2014-06-04,True
